epoch_global_step,stage,logging_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,vram_gb
199,stage1,0,0.7263558574020863,0.7116133657097816,0.0,0.7263558574020863,9.47481
399,stage1,1,0.477890772819519,0.5517282313108445,0.0,0.477890772819519,9.4755
599,stage1,2,0.40137621238827703,0.500891912728548,0.0,0.40137621238827703,9.4755
799,stage1,3,0.36709720611572266,0.47950597837567327,0.0,0.36709720611572266,9.4755
999,stage1,4,0.3487657265365124,0.46569775402545927,0.0,0.3487657265365124,9.4755
1199,stage1,5,0.32599799290299414,0.45595525979995727,0.0,0.32599799290299414,9.4755
1399,stage1,6,0.3128120768815279,0.44440310448408127,0.0,0.3128120768815279,9.4755
1599,stage1,7,0.3026982421427965,0.4405189046263695,0.0,0.3026982421427965,9.4755
1849,stage2,9,0.28126322776079177,0.4272125090658665,0.0,0.28126322776079177,50.328905000000006
2049,stage2,10,0.26728718310594557,0.4185977581143379,0.0,0.26728718310594557,50.336475
2249,stage2,11,0.25284394808113575,0.41108449444174766,0.0,0.25284394808113575,50.33275
2449,stage2,12,0.22982330866158007,0.3972639326751232,0.0,0.22982330866158007,50.33027
2649,stage2,13,0.2121684505790472,0.38466175243258477,0.0,0.2121684505790472,50.330775
2849,stage2,14,0.19548507876694202,0.37501280069351195,0.0,0.19548507876694202,50.330695000000006
3049,stage2,15,0.17650574319064616,0.3611874698102474,0.0,0.17650574319064616,50.331005000000005
3249,stage2,16,0.16632791012525558,0.35544941008090974,0.0,0.16632791012525558,50.33106
3449,stage2,17,0.1577201682329178,0.3473152510821819,0.0,0.1577201682329178,50.330169999999995
3649,stage2,18,0.14878121331334115,0.34065611138939855,0.0,0.14878121331334115,50.33169
3849,stage2,19,0.14116569694131612,0.3363318534195423,0.0,0.14116569694131612,50.330875
4049,stage2,20,0.12860071636736392,0.32509153813123703,0.0,0.12860071636736392,50.32922000000001
4249,stage2,21,0.12470294259488583,0.32029475808143615,0.0,0.12470294259488583,50.327960000000004
4449,stage2,22,0.11935128133744001,0.3164447316527367,0.0,0.11935128133744001,50.328055000000006
4649,stage2,23,0.11614748369902372,0.31141232058405877,0.0,0.11614748369902372,50.328334999999996
4849,stage2,24,0.11200615186244249,0.3082863786816597,0.0,0.11200615186244249,50.328469999999996
5049,stage2,25,0.10496530458331108,0.3020187731087208,0.0,0.10496530458331108,50.328085
5249,stage2,26,0.10075604245066642,0.2963443496823311,0.0,0.10075604245066642,50.32795
5449,stage2,27,0.09903985254466534,0.2952899223566055,0.0,0.09903985254466534,50.32694000000001
5649,stage2,28,0.09513425663113594,0.292679163813591,0.0,0.09513425663113594,50.32806000000001
5849,stage2,29,0.09319270301610232,0.290765286386013,0.0,0.09319270301610232,50.328424999999996
6049,stage2,30,0.09073077972978354,0.2879298841953278,0.0,0.09073077972978354,50.32795
6249,stage2,31,0.08599936246871948,0.2802506702393293,0.0,0.08599936246871948,50.32828500000001
6449,stage2,32,0.08484376983717085,0.2811209698021412,0.0,0.08484376983717085,50.32835
6649,stage2,33,0.08198179863393307,0.27758168153464796,0.0,0.08198179863393307,50.327650000000006
6849,stage2,34,0.0807340594008565,0.2733264107257128,0.0,0.0807340594008565,50.326515
7049,stage2,35,0.07930484440177679,0.27606442011892796,0.0,0.07930484440177679,50.326814999999996
7249,stage2,36,0.07731790216639638,0.2713338304311037,0.0,0.07731790216639638,50.32835
7449,stage2,37,0.07429389713332057,0.2695599735528231,0.0,0.07429389713332057,50.327420000000004
7649,stage2,38,0.07269098164513707,0.2682534934580326,0.0,0.07269098164513707,50.328665
7849,stage2,39,0.07108925892040134,0.2653120079636574,0.0,0.07108925892040134,50.327605000000005
8049,stage2,40,0.07042625661939382,0.26311497762799263,0.0,0.07042625661939382,50.32661
8249,stage2,41,0.07005228601396084,0.2653758469969034,0.0,0.07005228601396084,50.327045
8449,stage2,42,0.06705541651695966,0.25825259037315845,0.0,0.06705541651695966,50.326975000000004
8649,stage2,43,0.06605601107701659,0.25779515847563744,0.0,0.06605601107701659,50.326710000000006
8849,stage2,44,0.06431835439056158,0.2589984926581383,0.0,0.06431835439056158,50.32646
9049,stage2,45,0.06357922730967402,0.2586944691091776,0.0,0.06357922730967402,50.326645
9249,stage2,46,0.06283369284123182,0.25779923744499683,0.0,0.06283369284123182,50.326195
9449,stage2,47,0.06137850748375058,0.2548277362436056,0.0,0.06137850748375058,50.326325
9649,stage2,48,0.05900362707674503,0.25131625048816203,0.0,0.05900362707674503,50.326769999999996
9849,stage2,49,0.059060274325311184,0.250696060732007,0.0,0.059060274325311184,50.325140000000005
10049,stage2,50,0.05864317366853356,0.25205646760761735,0.0,0.05864317366853356,50.32637
10249,stage2,51,0.05838327001780272,0.2502041693776846,0.0,0.05838327001780272,50.327325
10449,stage2,52,0.05715879339724779,0.24849988460540773,0.0,0.05715879339724779,50.325545000000005
10649,stage2,53,0.05553860599175096,0.2469165351241827,0.0,0.05553860599175096,50.325635000000005
10849,stage2,54,0.0546569287404418,0.24656590849161147,0.0,0.0546569287404418,50.326409999999996
11049,stage2,55,0.05281095957383514,0.24667767316102981,0.0,0.05281095957383514,50.326375
11249,stage2,56,0.053516657650470735,0.244519127830863,0.0,0.053516657650470735,50.326645
