global_step,stage,dataset_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,lr_head,lr_backbone,vram_gb,grad_norm,step_time_s
0,stage1,0,0.8603710532188416,0.7909374237060547,0.0,0.8603710532188416,0.0001,0.0,9.251,0.1461,9.9672
1,stage1,0,0.7546526193618774,0.7426478266716003,0.0,0.7546526193618774,0.0001,0.0,9.325,0.1387,0.2587
2,stage1,0,0.8270795345306396,0.79924476146698,0.0,0.8270795345306396,0.0001,0.0,9.331,0.1523,0.271
3,stage1,0,0.704753577709198,0.7268126010894775,0.0,0.704753577709198,0.0001,0.0,9.33,0.0652,0.2701
4,stage1,0,0.9035336375236511,0.7765547037124634,0.0,0.9035336375236511,0.0001,0.0,9.331,0.1282,0.2711
5,stage1,0,0.7961204648017883,0.7911801338195801,0.0,0.7961204648017883,0.0001,0.0,9.331,0.1311,0.2714
6,stage1,0,0.7654594779014587,0.7910510301589966,0.0,0.7654594779014587,0.0001,0.0,9.331,0.1606,0.2708
7,stage1,0,0.7789406776428223,0.7702983021736145,0.0,0.7789406776428223,0.0001,0.0,9.331,0.1248,0.2715
8,stage1,0,0.7959437370300293,0.7654219269752502,0.0,0.7959437370300293,0.0001,0.0,9.331,0.1315,5.5119
9,stage1,0,0.8035234212875366,0.7955460548400879,0.0,0.8035234212875366,0.0001,0.0,9.331,0.1357,0.2697
10,stage1,0,0.7597691416740417,0.777781069278717,0.0,0.7597691416740417,0.0001,0.0,9.331,0.1111,0.2711
11,stage1,0,0.809644341468811,0.759779691696167,0.0,0.809644341468811,0.0001,0.0,9.331,0.118,0.2721
12,stage1,0,0.7982450723648071,0.7754930853843689,0.0,0.7982450723648071,0.0001,0.0,9.331,0.1076,0.2717
13,stage1,0,0.8267252445220947,0.7382926940917969,0.0,0.8267252445220947,0.0001,0.0,9.331,0.0915,0.2709
14,stage1,0,0.8123756051063538,0.777805745601654,0.0,0.8123756051063538,0.0001,0.0,9.331,0.1308,0.2721
15,stage1,0,0.7895877361297607,0.7841759324073792,0.0,0.7895877361297607,0.0001,0.0,9.331,0.1195,0.2719
16,stage1,0,0.8626385927200317,0.7868847846984863,0.0,0.8626385927200317,0.0001,0.0,9.331,0.134,6.4069
17,stage1,0,0.8443979024887085,0.7953992486000061,0.0,0.8443979024887085,0.0001,0.0,9.331,0.1124,0.2698
18,stage1,0,0.8168661594390869,0.7537333965301514,0.0,0.8168661594390869,0.0001,0.0,9.331,0.0698,0.2714
19,stage1,0,0.8529210090637207,0.8044463992118835,0.0,0.8529210090637207,0.0001,0.0,9.331,0.0686,0.2722
