epoch_global_step,stage,logging_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,vram_gb
199,stage1,0,0.7396582362055778,0.4036436085402966,0.0,0.7396582362055778,12.844204999999999
399,stage1,1,0.5432507975399494,0.3370864151418209,0.0,0.5432507975399494,12.845165
599,stage1,2,0.5014472018182278,0.3212741422653198,0.0,0.5014472018182278,12.84373
799,stage1,3,0.4814190365374088,0.31135669343173505,0.0,0.4814190365374088,12.844865
999,stage1,4,0.4608422455191612,0.3027761207520962,0.0,0.4608422455191612,12.843779999999999
1199,stage1,5,0.4520887693762779,0.3003435467928648,0.0,0.4520887693762779,12.84513
1399,stage1,6,0.43993225038051603,0.2925272965431213,0.0,0.43993225038051603,12.8442
1599,stage1,7,0.4381073261797428,0.290736690312624,0.0,0.4381073261797428,12.84468
1849,stage2,9,0.43220057219266894,0.28892660796642305,0.0,0.43220057219266894,53.58283
2049,stage2,10,0.4130591727793217,0.28268040120601656,0.0,0.4130591727793217,53.59538
2249,stage2,11,0.408386682420969,0.28104795396327975,0.0,0.408386682420969,53.596355
2449,stage2,12,0.3983877454698086,0.27511027149856093,0.0,0.3983877454698086,53.59408500000001
2649,stage2,13,0.395295445472002,0.2755369133502245,0.0,0.395295445472002,53.595955000000004
2849,stage2,14,0.38524257242679594,0.27016728289425374,0.0,0.38524257242679594,53.59547499999999
3049,stage2,15,0.3786565800011158,0.26759503573179244,0.0,0.3786565800011158,53.597585
3249,stage2,16,0.3693783782422543,0.2629438901692629,0.0,0.3693783782422543,53.595425
3449,stage2,17,0.36037800192832947,0.2606794511526823,0.0,0.36037800192832947,53.59694
3649,stage2,18,0.3528766420483589,0.2574320684373379,0.0,0.3528766420483589,53.597225
3849,stage2,19,0.34537734046578406,0.2566280224919319,0.0,0.34537734046578406,53.59547499999999
4049,stage2,20,0.3330983167886734,0.2509947787225246,0.0,0.3330983167886734,53.594359999999995
4249,stage2,21,0.3253921091556549,0.24629422970116138,0.0,0.3253921091556549,53.594989999999996
4449,stage2,22,0.31832304507493975,0.24339943908154965,0.0,0.31832304507493975,53.59571
4649,stage2,23,0.3103925509750843,0.24006846614181995,0.0,0.3103925509750843,53.59542999999999
4849,stage2,24,0.29968234404921534,0.23550649657845496,0.0,0.29968234404921534,53.59484499999999
5049,stage2,25,0.2926732964813709,0.23285811454057692,0.0,0.2926732964813709,53.592095
5249,stage2,26,0.28421739280223846,0.22739182107150555,0.0,0.28421739280223846,53.593525
5449,stage2,27,0.28032413475215434,0.2292342649400234,0.0,0.28032413475215434,53.59438
5649,stage2,28,0.27138337135314944,0.2248299953341484,0.0,0.27138337135314944,53.59538
5849,stage2,29,0.264481013789773,0.21962120532989501,0.0,0.264481013789773,53.59731
6049,stage2,30,0.2542345552891493,0.21557509623467921,0.0,0.2542345552891493,53.59406
6249,stage2,31,0.24749502547085286,0.21205619141459464,0.0,0.24749502547085286,53.59604
6449,stage2,32,0.2438787527382374,0.21090502016246318,0.0,0.2438787527382374,53.597845
6649,stage2,33,0.23726430587470532,0.20722138196229933,0.0,0.23726430587470532,53.59619
6849,stage2,34,0.23308160252869128,0.20491030223667622,0.0,0.23308160252869128,53.59509
7049,stage2,35,0.23006271310150622,0.2020918432623148,0.0,0.23006271310150622,53.59647
7249,stage2,36,0.22639543130993844,0.20190396085381507,0.0,0.22639543130993844,53.59567
7449,stage2,37,0.22112378746271133,0.1953867404907942,0.0,0.22112378746271133,53.594835
7649,stage2,38,0.21538605175912381,0.19589884087443352,0.0,0.21538605175912381,53.596385
7849,stage2,39,0.21015929982066153,0.19351167373359204,0.0,0.21015929982066153,53.59647
8049,stage2,40,0.20563519448041917,0.19173502549529076,0.0,0.20563519448041917,53.59806
8249,stage2,41,0.200012004673481,0.18726458646357058,0.0,0.200012004673481,53.596154999999996
8449,stage2,42,0.1941229600459337,0.1873294138163328,0.0,0.1941229600459337,53.59529499999999
8649,stage2,43,0.19573983177542686,0.18498654037714005,0.0,0.19573983177542686,53.593435
8849,stage2,44,0.19097334884107112,0.181369534060359,0.0,0.19097334884107112,53.595079999999996
9049,stage2,45,0.19107561748474836,0.18064490482211112,0.0,0.19107561748474836,53.596615
9249,stage2,46,0.1846424214541912,0.17975263841450215,0.0,0.1846424214541912,53.59527
9449,stage2,47,0.18098470471799374,0.17873651318252087,0.0,0.18098470471799374,53.596995
9649,stage2,48,0.1796784245967865,0.17610920384526252,0.0,0.1796784245967865,53.59689
9849,stage2,49,0.1768005384504795,0.17482983760535717,0.0,0.1768005384504795,53.59717
10049,stage2,50,0.17606563188135624,0.1736492195725441,0.0,0.17606563188135624,53.596295
10249,stage2,51,0.17105547204613686,0.1715863858908415,0.0,0.17105547204613686,53.59684
10449,stage2,52,0.16824011921882628,0.168835444226861,0.0,0.16824011921882628,53.595595
