step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
78,0,0.4386,0.3129,3.5674,0,-,1.56e-05,9.27,0.0974
79,0,0.4839,0.3199,3.6829,0,-,1.58e-05,9.27,0.1049
80,0,0.4348,0.3065,3.4999,0,-,1.6000000000000003e-05,9.28,0.1002
81,0,0.4641,0.305,3.5144,0,-,1.62e-05,9.27,0.1028
82,0,0.4662,0.2981,3.4472,0,-,1.6400000000000002e-05,9.27,0.0992
83,0,0.4537,0.3061,3.5142,0,-,1.66e-05,9.27,0.1004
84,0,0.4369,0.3119,3.5562,0,-,1.6800000000000002e-05,9.27,0.0956
85,0,0.485,0.2938,3.4232,0,-,1.7000000000000003e-05,9.27,0.1051
86,0,0.5085,0.2783,3.2916,0,-,1.7199999999999998e-05,9.26,0.0968
87,0,0.4741,0.2732,3.2064,0,-,1.74e-05,9.26,0.0969
88,0,0.4708,0.2844,3.3144,0,-,1.76e-05,9.27,0.1065
89,0,0.439,0.2789,3.2284,0,-,1.78e-05,9.27,0.0977
90,0,0.4652,0.2824,3.289,0,-,1.8e-05,9.27,0.1069
91,0,0.3917,0.296,3.3521,0,-,1.8200000000000002e-05,9.27,0.0971
92,0,0.4253,0.2806,3.2311,0,-,1.84e-05,9.26,0.1028
93,0,0.4362,0.2705,3.1416,0,-,1.86e-05,9.26,0.1045
94,0,0.4566,0.2695,3.1512,0,-,1.88e-05,9.27,0.1055
95,0,0.4358,0.2839,3.2744,0,-,1.9e-05,9.27,0.0959
96,0,0.4683,0.2704,3.1724,0,-,1.9200000000000003e-05,9.27,0.0998
97,0,0.4256,0.2644,3.0695,0,-,1.94e-05,9.27,0.102
98,0,0.4645,0.2611,3.075,0,-,1.9600000000000002e-05,9.28,0.1043
99,0,0.4496,0.249,2.9393,0,-,1.9800000000000004e-05,9.28,0.1077
100,0,0.3894,0.2568,2.9574,0,-,2e-05,9.28,0.0979
101,0,0.4351,0.2564,2.9986,0,-,2.0200000000000003e-05,9.27,0.1047
102,0,0.4718,0.2549,3.021,0,-,2.04e-05,9.27,0.099
103,0,0.3866,0.2602,2.9882,0,-,2.06e-05,9.28,0.0965
104,0,0.4366,0.2504,2.9409,0,-,2.08e-05,9.27,0.1018
105,0,0.4573,0.2482,2.9398,0,-,2.1e-05,9.27,0.0955
106,0,0.4175,0.2429,2.8469,0,-,2.12e-05,9.27,0.1067
107,0,0.475,0.2409,2.8838,0,-,2.1400000000000002e-05,9.27,0.0965
108,0,0.4269,0.2486,2.9128,0,-,2.16e-05,9.27,0.1029
109,0,0.4782,0.2491,2.9696,0,-,2.18e-05,9.27,0.1015
110,0,0.4603,0.2462,2.9221,0,-,2.2000000000000003e-05,9.27,0.1022
111,0,0.4282,0.2426,2.8543,0,-,2.22e-05,9.28,0.0971
112,0,0.415,0.2369,2.7837,0,-,2.2400000000000002e-05,9.27,0.1039
113,0,0.4458,0.235,2.7958,0,-,2.26e-05,9.27,0.0967
114,0,0.5029,0.25,3.0034,0,-,2.2800000000000002e-05,9.27,0.1015
115,0,0.4184,0.2305,2.7235,0,-,2.3000000000000003e-05,9.27,0.0959
116,0,0.4629,0.2272,2.7347,0,-,2.32e-05,9.27,0.104
117,0,0.4053,0.2207,2.6128,0,-,2.3400000000000003e-05,9.26,0.1026
118,0,0.4706,0.2285,2.7556,0,-,2.36e-05,9.26,0.1041
119,0,0.4367,0.2188,2.6244,0,-,2.38e-05,9.26,0.0975
120,0,0.4504,0.2091,2.5409,0,-,2.4e-05,9.26,0.0958
121,0,0.386,0.2199,2.5852,0,-,2.4200000000000002e-05,9.27,0.0995
122,0,0.4589,0.2283,2.7423,0,-,2.44e-05,9.26,0.0967
123,0,0.43,0.2351,2.7807,0,-,2.46e-05,9.27,0.0998
124,0,0.4448,0.2208,2.6525,0,-,2.48e-05,9.27,0.0986
125,0,0.4448,0.2211,2.656,0,-,2.5e-05,9.27,0.1032
126,0,0.4159,0.231,2.7258,0,-,2.5200000000000003e-05,9.27,0.1004
127,0,0.3687,0.2269,2.6377,0,-,2.54e-05,9.27,0.097
128,0,0.4502,0.2107,2.5573,0,-,2.5600000000000002e-05,9.27,0.0991
129,0,0.4062,0.2125,2.5315,0,-,2.58e-05,9.27,0.0959
130,0,0.4298,0.2148,2.5776,0,-,2.6000000000000002e-05,9.27,0.098
131,0,0.3878,0.2103,2.4905,0,-,2.6200000000000003e-05,9.27,0.098
132,0,0.4786,0.2153,2.6315,0,-,2.64e-05,9.27,0.0955
133,0,0.484,0.2109,2.5931,0,-,2.6600000000000003e-05,9.27,0.0964
134,0,0.4498,0.1999,2.4493,0,-,2.6800000000000004e-05,9.26,0.0977
135,0,0.4689,0.2197,2.6663,0,-,2.7000000000000002e-05,9.27,0.0967
136,0,0.4682,0.2176,2.6443,0,-,2.7200000000000004e-05,9.26,0.1018
137,0,0.4651,0.2099,2.5636,0,-,2.7400000000000002e-05,9.27,0.1011
138,0,0.441,0.2029,2.4696,0,-,2.7600000000000003e-05,9.27,0.0961
139,0,0.476,0.2006,2.4821,0,-,2.7800000000000005e-05,9.27,0.0979
140,0,0.4513,0.2139,2.5899,0,-,2.8000000000000003e-05,9.27,0.0979
141,0,0.4468,0.2054,2.5008,0,-,2.8199999999999998e-05,9.28,0.1
142,0,0.4345,0.2066,2.5007,0,-,2.84e-05,9.27,0.1004
143,0,0.4375,0.204,2.4772,0,-,2.86e-05,9.27,0.1067
144,0,0.4982,0.1971,2.4689,0,-,2.88e-05,9.27,0.1024
145,0,0.4605,0.2014,2.4748,0,-,2.9e-05,9.27,0.1022
146,0,0.366,0.2049,2.4151,0,-,2.9199999999999998e-05,9.27,0.0956
147,0,0.4599,0.1987,2.4468,0,-,2.94e-05,9.27,0.0988
148,0,0.4356,0.1937,2.373,0,-,2.96e-05,9.27,0.0968
149,0,0.5139,0.1907,2.4213,0,-,2.98e-05,9.27,0.0978
150,0,0.4656,0.1981,2.4469,0,-,3e-05,9.28,0.1028
151,0,0.4102,0.1876,2.2858,0,-,3.02e-05,9.27,0.1043
152,0,0.422,0.1939,2.3605,0,-,3.04e-05,9.27,0.1016
153,0,0.4164,0.2005,2.4213,0,-,3.06e-05,9.27,0.1012
154,0,0.4415,0.1922,2.3638,0,-,3.08e-05,9.28,0.1012
155,0,0.3791,0.1906,2.2847,0,-,3.1e-05,9.28,0.0996
156,0,0.4326,0.1903,2.3353,0,-,3.12e-05,9.27,0.1
157,0,0.4661,0.1894,2.36,0,-,3.1400000000000004e-05,9.27,0.1004
158,0,0.395,0.1887,2.2822,0,-,3.16e-05,9.27,0.1011
159,0,0.4295,0.1917,2.3462,0,-,3.18e-05,9.27,0.0989
160,0,0.4065,0.187,2.2761,0,-,3.2000000000000005e-05,9.27,0.1017
161,0,0.4757,0.1838,2.3139,0,-,3.2200000000000003e-05,9.27,0.1013
162,0,0.4196,0.1915,2.3351,0,-,3.24e-05,9.27,0.1029
