global_step,stage,dataset_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,lr_head,lr_backbone,vram_gb,grad_norm,step_time_s
0,stage1,0,0.8479341864585876,0.6915252804756165,4.359905242919922,0.9351322650909424,0.0001,0.0,9.342,0.0566,10.0151
1,stage1,0,0.8019285798072815,0.676814079284668,4.286375522613525,0.8876560926437378,0.0001,0.0,9.474,0.1335,0.2628
2,stage1,0,0.8166730403900146,0.6849461793899536,4.155576705932617,0.8997845649719238,0.0001,0.0,9.473,0.0911,0.2758
3,stage1,0,0.7901091575622559,0.6889336705207825,3.8379364013671875,0.8668678998947144,0.0001,0.0,9.476,0.0795,0.2758
4,stage1,0,0.7623378038406372,0.6864292621612549,4.158611297607422,0.8455100059509277,0.0001,0.0,9.473,0.1156,0.276
5,stage1,0,0.8322850465774536,0.6894620656967163,4.18053674697876,0.9158957600593567,0.0001,0.0,9.476,0.1069,0.2765
6,stage1,0,0.8289677500724792,0.7221595048904419,3.930952787399292,0.9075868129730225,0.0001,0.0,9.475,0.0723,0.2764
7,stage1,0,0.9238260388374329,0.740922212600708,4.403849124908447,1.0119030475616455,0.0001,0.0,9.477,0.1287,0.2768
8,stage1,0,0.7673951387405396,0.6935136318206787,3.919022560119629,0.8457756042480469,0.0001,0.0,9.474,0.1127,5.2951
9,stage1,0,0.8638685941696167,0.6935709714889526,4.326394081115723,0.9503964781761169,0.0001,0.0,9.477,0.1187,0.2753
10,stage1,0,0.8609904050827026,0.6952325701713562,4.242839813232422,0.94584721326828,0.0001,0.0,9.474,0.1378,0.2761
11,stage1,0,0.8349359035491943,0.7093820571899414,3.923016309738159,0.9133962392807007,0.0001,0.0,9.477,0.1225,0.2763
12,stage1,0,0.7844619750976562,0.6978157758712769,3.9998397827148438,0.8644587993621826,0.0001,0.0,9.474,0.1305,0.2765
13,stage1,0,0.8508221507072449,0.7057633996009827,4.122949123382568,0.9332811236381531,0.0001,0.0,9.477,0.1318,0.2766
14,stage1,0,0.7775562405586243,0.6930075287818909,3.9890642166137695,0.8573375344276428,0.0001,0.0,9.474,0.1304,0.2762
15,stage1,0,0.8545758724212646,0.7072636485099792,4.162315845489502,0.937822163105011,0.0001,0.0,9.477,0.1421,0.2767
16,stage1,0,0.899448037147522,0.7456353306770325,3.945075750350952,0.9783495664596558,0.0001,0.0,9.474,0.1574,6.2856
