step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
68,0,0.4711,0.3648,4.1191,0,-,1.3600000000000002e-05,6.4,0.0769
69,0,0.4288,0.3712,4.141,0,-,1.3800000000000002e-05,6.41,0.0747
70,0,0.4559,0.3856,4.3118,0,-,1.4000000000000001e-05,6.41,0.0751
71,0,0.4988,0.3537,4.0356,0,-,1.42e-05,6.41,0.0771
72,0,0.4768,0.3613,4.0895,0,-,1.44e-05,6.41,0.0734
73,0,0.4783,0.3431,3.9096,0,-,1.4599999999999999e-05,6.4,0.0762
74,0,0.4683,0.3435,3.9037,0,-,1.48e-05,6.4,0.0738
75,0,0.4587,0.3261,3.7196,0,-,1.5e-05,6.41,0.0739
76,0,0.4458,0.3356,3.8022,0,-,1.52e-05,6.41,0.0787
77,0,0.4346,0.3441,3.8758,0,-,1.54e-05,6.41,0.0713
78,0,0.4268,0.3405,3.8318,0,-,1.56e-05,6.4,0.0714
79,0,0.445,0.3382,3.8269,0,-,1.58e-05,6.41,0.082
80,0,0.4575,0.3236,3.6938,0,-,1.6000000000000003e-05,6.41,0.0779
81,0,0.4743,0.3134,3.6082,0,-,1.62e-05,6.41,0.0782
82,0,0.4276,0.3077,3.5049,0,-,1.6400000000000002e-05,6.41,0.0732
83,0,0.4733,0.2919,3.3921,0,-,1.66e-05,6.41,0.0774
84,0,0.4643,0.3215,3.679,0,-,1.6800000000000002e-05,6.41,0.0724
85,0,0.439,0.2785,3.2245,0,-,1.7000000000000003e-05,6.41,0.076
86,0,0.4587,0.2969,3.4281,0,-,1.7199999999999998e-05,6.41,0.0734
87,0,0.5029,0.2943,3.4463,0,-,1.74e-05,6.41,0.077
88,0,0.4799,0.3057,3.5373,0,-,1.76e-05,6.41,0.0728
89,0,0.458,0.2815,3.2733,0,-,1.78e-05,6.41,0.0716
90,0,0.4568,0.2817,3.2743,0,-,1.8e-05,6.41,0.0739
91,0,0.4813,0.2554,3.0349,0,-,1.8200000000000002e-05,6.41,0.0817
92,0,0.4756,0.2749,3.2248,0,-,1.84e-05,6.41,0.0776
93,0,0.4979,0.2668,3.1662,0,-,1.86e-05,6.41,0.0752
94,0,0.477,0.2802,3.2786,0,-,1.88e-05,6.41,0.0751
95,0,0.4618,0.2801,3.2631,0,-,1.9e-05,6.41,0.0772
96,0,0.5013,0.2642,3.1434,0,-,1.9200000000000003e-05,6.41,0.0724
97,0,0.4829,0.2619,3.1023,0,-,1.94e-05,6.41,0.0736
98,0,0.4208,0.2697,3.1174,0,-,1.9600000000000002e-05,6.41,0.081
99,0,0.4947,0.2741,3.2356,0,-,1.9800000000000004e-05,6.41,0.0777
100,0,0.5105,0.2478,2.9882,0,-,2e-05,6.41,0.0712
101,0,0.4251,0.2584,3.0093,0,-,2.0200000000000003e-05,6.41,0.0729
102,0,0.4995,0.2613,3.1124,0,-,2.04e-05,6.41,0.0722
103,0,0.4918,0.2516,3.0079,0,-,2.06e-05,6.41,0.0756
104,0,0.4962,0.2467,2.9628,0,-,2.08e-05,6.41,0.071
105,0,0.4636,0.2401,2.865,0,-,2.1e-05,6.41,0.0748
106,0,0.4692,0.2485,2.9546,0,-,2.12e-05,6.41,0.0722
107,0,0.4704,0.2467,2.9377,0,-,2.1400000000000002e-05,6.41,0.0755
108,0,0.4445,0.2414,2.8588,0,-,2.16e-05,6.41,0.0718
109,0,0.4906,0.2493,2.9835,0,-,2.18e-05,6.41,0.0747
110,0,0.4202,0.2446,2.8661,0,-,2.2000000000000003e-05,6.41,0.0836
111,0,0.4468,0.2431,2.8778,0,-,2.22e-05,6.41,0.0817
112,0,0.4668,0.2384,2.8503,0,-,2.2400000000000002e-05,6.41,0.084
113,0,0.4766,0.2338,2.8151,0,-,2.26e-05,6.41,0.0738
114,0,0.5428,0.2275,2.8183,0,-,2.2800000000000002e-05,6.41,0.0762
115,0,0.4834,0.2334,2.8172,0,-,2.3000000000000003e-05,6.41,0.0803
116,0,0.4866,0.234,2.827,0,-,2.32e-05,6.41,0.0735
117,0,0.4723,0.2388,2.86,0,-,2.3400000000000003e-05,6.41,0.0759
118,0,0.4213,0.2316,2.7369,0,-,2.36e-05,6.41,0.0728
119,0,0.4603,0.2223,2.6833,0,-,2.38e-05,6.41,0.0749
120,0,0.4828,0.2262,2.7451,0,-,2.4e-05,6.41,0.0748
121,0,0.4051,0.2259,2.664,0,-,2.4200000000000002e-05,6.41,0.0736
122,0,0.447,0.2359,2.8062,0,-,2.44e-05,6.41,0.0742
123,0,0.4367,0.2222,2.6584,0,-,2.46e-05,6.41,0.0728
124,0,0.49,0.2194,2.6844,0,-,2.48e-05,6.41,0.0766
125,0,0.4747,0.2254,2.7285,0,-,2.5e-05,6.41,0.0744
126,0,0.4758,0.2229,2.7052,0,-,2.5200000000000003e-05,6.41,0.0715
127,0,0.5137,0.2208,2.7214,0,-,2.54e-05,6.41,0.0781
128,0,0.4307,0.2243,2.6736,0,-,2.5600000000000002e-05,6.41,0.0718
129,0,0.4641,0.2172,2.6359,0,-,2.58e-05,6.41,0.0722
130,0,0.4671,0.2098,2.5653,0,-,2.6000000000000002e-05,6.41,0.0714
131,0,0.4851,0.2171,2.6561,0,-,2.6200000000000003e-05,6.41,0.0711
132,0,0.464,0.2083,2.5473,0,-,2.64e-05,6.41,0.073
133,0,0.4656,0.2192,2.6574,0,-,2.6600000000000003e-05,6.41,0.0712
134,0,0.4242,0.2142,2.5667,0,-,2.6800000000000004e-05,6.41,0.0761
135,0,0.459,0.2067,2.5263,0,-,2.7000000000000002e-05,6.41,0.0737
136,0,0.4959,0.2061,2.5565,0,-,2.7200000000000004e-05,6.41,0.0873
137,0,0.4707,0.2159,2.6298,0,-,2.7400000000000002e-05,6.41,0.0799
138,0,0.5147,0.2187,2.7022,0,-,2.7600000000000003e-05,6.41,0.082
139,0,0.5024,0.2005,2.5072,0,-,2.7800000000000005e-05,6.41,0.0843
140,0,0.4422,0.2054,2.4965,0,-,2.8000000000000003e-05,6.41,0.081
141,0,0.4957,0.2028,2.5234,0,-,2.8199999999999998e-05,6.41,0.0782
142,0,0.4497,0.2168,2.6182,0,-,2.84e-05,6.41,0.0815
143,0,0.4787,0.2046,2.5248,0,-,2.86e-05,6.41,0.0734
144,0,0.4425,0.1995,2.4373,0,-,2.88e-05,6.41,0.0744
145,0,0.4251,0.1938,2.363,0,-,2.9e-05,6.41,0.0723
146,0,0.5295,0.1962,2.4914,0,-,2.9199999999999998e-05,6.41,0.0829
147,0,0.4551,0.1853,2.3084,0,-,2.94e-05,6.41,0.0817
148,0,0.4587,0.2016,2.475,0,-,2.96e-05,6.41,0.0766
149,0,0.4399,0.1982,2.4215,0,-,2.98e-05,6.41,0.0716
150,0,0.4196,0.208,2.5,0,-,3e-05,6.41,0.0743
151,0,0.4495,0.2047,2.4964,0,-,3.02e-05,6.41,0.076
152,0,0.4313,0.2067,2.4978,0,-,3.04e-05,6.41,0.0733
153,0,0.4328,0.1947,2.3798,0,-,3.06e-05,6.41,0.076
154,0,0.4542,0.1952,2.4061,0,-,3.08e-05,6.41,0.0723
155,0,0.4694,0.186,2.3291,0,-,3.1e-05,6.41,0.0727
156,0,0.4102,0.1884,2.2945,0,-,3.12e-05,6.41,0.0735
157,0,0.4423,0.1855,2.2975,0,-,3.1400000000000004e-05,6.41,0.0723
158,0,0.4336,0.1962,2.3951,0,-,3.16e-05,6.41,0.0727
159,0,0.4656,0.1934,2.3999,0,-,3.18e-05,6.41,0.0727
160,0,0.4231,0.1876,2.2988,0,-,3.2000000000000005e-05,6.41,0.0728
161,0,0.4896,0.1772,2.2613,0,-,3.2200000000000003e-05,6.41,0.0797
162,0,0.3666,0.1896,2.2629,0,-,3.24e-05,6.41,0.0776
163,0,0.4591,0.187,2.3293,0,-,3.26e-05,6.41,0.076
164,0,0.4431,0.1931,2.3744,0,-,3.2800000000000004e-05,6.41,0.0719
165,0,0.4648,0.1832,2.2969,0,-,3.3e-05,6.41,0.0726
166,0,0.434,0.1919,2.3534,0,-,3.32e-05,6.41,0.0798
167,0,0.4116,0.184,2.2513,0,-,3.3400000000000005e-05,6.41,0.072
168,0,0.4121,0.1827,2.2389,0,-,3.3600000000000004e-05,6.41,0.0715
169,0,0.4846,0.1806,2.2904,0,-,3.38e-05,6.41,0.0803
170,0,0.4305,0.1761,2.1919,0,-,3.4000000000000007e-05,6.41,0.0721
171,0,0.4456,0.1808,2.2541,0,-,3.4200000000000005e-05,6.41,0.0796
172,0,0.4384,0.1761,2.1998,0,-,3.4399999999999996e-05,6.41,0.0717
173,0,0.4232,0.1772,2.1951,0,-,3.46e-05,6.41,0.0788
