global_step,stage,dataset_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,lr_head,lr_backbone,vram_gb,grad_norm,step_time_s
0,stage1,0,0.7891596555709839,0.7689149975776672,4.999275207519531,0.8891451358795166,0.0001,0.0,9.219,0.1526,10.8734
1,stage1,0,0.7431231141090393,0.7571478486061096,4.55891227722168,0.8343013525009155,0.0001,0.0,9.246,0.1641,0.2906
2,stage1,0,0.7232843637466431,0.7522932887077332,4.798572540283203,0.8192558288574219,0.0001,0.0,9.246,0.0888,0.2932
3,stage1,0,0.9443486928939819,0.8052261471748352,5.183569431304932,1.0480201244354248,0.0001,0.0,9.248,0.1767,0.2962
4,stage1,0,0.9263545274734497,0.8171839714050293,5.468276500701904,1.0357201099395752,0.0001,0.0,9.246,0.1616,0.2987
5,stage1,0,0.7631053328514099,0.7534431219100952,4.874551296234131,0.8605963587760925,0.0001,0.0,9.248,0.1411,0.2957
6,stage1,0,0.8008238077163696,0.8024872541427612,4.810820579528809,0.8970402479171753,0.0001,0.0,9.246,0.1142,0.295
7,stage1,0,0.8369708061218262,0.7902397513389587,4.891400337219238,0.9347988367080688,0.0001,0.0,9.248,0.1361,0.2969
8,stage1,0,0.8119809031486511,0.7860328555107117,4.883228302001953,0.9096454381942749,0.0001,0.0,9.246,0.1702,5.5077
9,stage1,0,0.7970434427261353,0.7576051950454712,4.984869003295898,0.8967407941818237,0.0001,0.0,9.248,0.1107,0.3103
10,stage1,0,0.796886682510376,0.7588825225830078,4.864980697631836,0.8941863179206848,0.0001,0.0,9.246,0.1526,0.3005
11,stage1,0,0.7116162180900574,0.766772985458374,4.682525634765625,0.8052667379379272,0.0001,0.0,9.248,0.1057,0.2949
12,stage1,0,0.8894605040550232,0.7714753150939941,5.053694725036621,0.9905344247817993,0.0001,0.0,9.246,0.201,0.2964
13,stage1,0,0.7605851888656616,0.7557507753372192,4.5333147048950195,0.851251482963562,0.0001,0.0,9.248,0.1722,0.3111
14,stage1,0,0.739107072353363,0.7413616180419922,4.577370643615723,0.830654501914978,0.0001,0.0,9.246,0.1448,0.295
15,stage1,0,0.7982873320579529,0.747018575668335,4.8661041259765625,0.895609438419342,0.0001,0.0,9.248,0.1081,0.2972
16,stage1,0,0.811039924621582,0.7517955303192139,4.908865928649902,0.9092172384262085,0.0001,0.0,9.246,0.0974,6.6879
17,stage1,0,0.7345675230026245,0.7363165616989136,4.613114356994629,0.8268297910690308,0.0001,0.0,9.248,0.1888,0.3021
18,stage1,0,0.6387578248977661,0.7248290181159973,4.498256206512451,0.7287229299545288,0.0001,0.0,9.246,0.2231,0.3005
19,stage1,0,0.7752208709716797,0.7707574963569641,4.759397506713867,0.870408833026886,0.0001,0.0,9.248,0.16,0.2957
20,stage1,0,0.8219372630119324,0.7506070137023926,4.700732707977295,0.9159519076347351,0.0001,0.0,9.246,0.1194,0.2959
21,stage1,0,0.7809503078460693,0.7657570838928223,4.887734889984131,0.8787050247192383,0.0001,0.0,9.248,0.1989,0.3014
22,stage1,0,0.9179434180259705,0.7877964377403259,5.1940178871154785,1.021823763847351,0.0001,0.0,9.246,0.1453,0.2961
23,stage1,0,0.7302581071853638,0.724391758441925,4.311785697937012,0.816493809223175,0.0001,0.0,9.248,0.12,0.2956
24,stage1,0,0.7705329060554504,0.7645289897918701,4.50504732131958,0.8606338500976562,0.0001,0.0,9.246,0.1447,6.6724
25,stage1,0,0.7699052691459656,0.7617090940475464,4.548486232757568,0.8608750104904175,0.0001,0.0,9.248,0.185,0.2921
26,stage1,0,0.7227450609207153,0.7493404746055603,4.272973537445068,0.8082045316696167,0.0001,0.0,9.246,0.1359,0.2988
27,stage1,0,0.8700423240661621,0.7524582743644714,5.0444135665893555,0.9709305763244629,0.0001,0.0,9.248,0.1787,0.2927
28,stage1,0,0.7358548045158386,0.7330766320228577,4.543879508972168,0.8267323970794678,0.0001,0.0,9.246,0.18,0.2923
29,stage1,0,0.8076136112213135,0.7301229238510132,4.561746597290039,0.8988485336303711,0.0001,0.0,9.248,0.1352,0.2946
30,stage1,0,0.7464777827262878,0.7321938872337341,4.239386558532715,0.8312655091285706,0.0001,0.0,9.246,0.1766,0.2935
31,stage1,0,0.7676516175270081,0.742231011390686,4.554572582244873,0.8587430715560913,0.0001,0.0,9.248,0.0753,0.2961
32,stage1,0,0.8231553435325623,0.7690420150756836,4.603282451629639,0.9152209758758545,0.0001,0.0,9.246,0.1113,6.9446
33,stage1,0,0.6963679790496826,0.7072117328643799,4.132349967956543,0.7790149450302124,0.0001,0.0,9.248,0.1147,0.2921
34,stage1,0,0.7427822947502136,0.7520043849945068,4.446739196777344,0.8317170739173889,0.0001,0.0,9.246,0.1829,0.2946
35,stage1,0,0.8057218194007874,0.7689658999443054,4.684822082519531,0.8994182348251343,0.0001,0.0,9.248,0.2116,0.2916
36,stage1,0,0.7895087003707886,0.749204695224762,4.466543197631836,0.8788395524024963,0.0001,0.0,9.246,0.144,0.2934
37,stage1,0,0.7516030669212341,0.7505679130554199,4.294278144836426,0.8374886512756348,0.0001,0.0,9.248,0.09,0.2934
38,stage1,0,0.8201841115951538,0.7397579550743103,4.189582347869873,0.9039757251739502,0.0001,0.0,9.246,0.1585,0.2907
39,stage1,0,0.8974922299385071,0.7705469131469727,4.56967830657959,0.9888858199119568,0.0001,0.0,9.248,0.2369,0.2953
40,stage1,0,0.8080477118492126,0.767867922782898,4.330220699310303,0.8946521282196045,0.0001,0.0,9.246,0.2046,6.7924
41,stage1,0,0.850450336933136,0.7807557582855225,4.255706787109375,0.9355644583702087,0.0001,0.0,9.248,0.275,0.2947
42,stage1,0,0.6091021299362183,0.7018951177597046,3.8208751678466797,0.6855196356773376,0.0001,0.0,9.246,0.0777,0.2994
43,stage1,0,0.8489513993263245,0.7968221306800842,4.501957893371582,0.9389905333518982,0.0001,0.0,9.248,0.149,0.2959
44,stage1,0,0.8028215765953064,0.7851313352584839,4.2594075202941895,0.8880097270011902,0.0001,0.0,9.246,0.174,0.293
45,stage1,0,0.7333996891975403,0.7174403667449951,4.222521781921387,0.8178501129150391,0.0001,0.0,9.248,0.1037,0.2935
46,stage1,0,0.913100004196167,0.798491895198822,4.740698337554932,1.0079139471054077,0.0001,0.0,9.246,0.206,0.2951
47,stage1,0,0.7257930636405945,0.7380929589271545,3.973580837249756,0.8052647113800049,0.0001,0.0,9.248,0.1738,0.2949
48,stage1,0,0.7469174265861511,0.7217124700546265,4.082324028015137,0.828563928604126,0.0001,0.0,9.246,0.0986,6.7802
49,stage1,0,0.8271387815475464,0.7750715017318726,4.770721912384033,0.9225532412528992,0.0001,0.0,9.248,0.1761,0.2932
50,stage1,0,0.8244856595993042,0.7585210800170898,4.445633888244629,0.9133983254432678,0.0001,0.0,9.246,0.1225,0.2958
51,stage1,0,0.8727830052375793,0.7552329301834106,4.356055736541748,0.959904134273529,0.0001,0.0,9.248,0.2637,0.2946
52,stage1,0,0.8517211675643921,0.7998716235160828,4.568074703216553,0.9430826902389526,0.0001,0.0,9.246,0.1368,0.295
53,stage1,0,0.8791471123695374,0.759628176689148,4.370268821716309,0.9665524959564209,0.0001,0.0,9.248,0.1288,0.3
54,stage1,0,0.7587214708328247,0.7795348167419434,4.101255416870117,0.8407465815544128,0.0001,0.0,9.246,0.1239,0.2952
55,stage1,0,0.7975336313247681,0.7597216963768005,4.008481502532959,0.8777032494544983,0.0001,0.0,9.248,0.1406,0.2989
56,stage1,0,0.6474331617355347,0.7225394248962402,3.421182632446289,0.7158567905426025,0.0001,0.0,9.246,0.2297,6.6885
57,stage1,0,0.8314584493637085,0.7802101373672485,4.061855316162109,0.9126955270767212,0.0001,0.0,9.248,0.1979,0.3008
58,stage1,0,0.8542302250862122,0.7621726989746094,4.043544769287109,0.9351011514663696,0.0001,0.0,9.246,0.155,0.269
59,stage1,0,0.7897570133209229,0.7708718776702881,4.368051052093506,0.8771180510520935,0.0001,0.0,9.248,0.1745,0.2731
60,stage1,0,0.8368669748306274,0.7624308466911316,4.088354110717773,0.9186340570449829,0.0001,0.0,9.246,0.1587,0.2732
61,stage1,0,0.7994377613067627,0.7513553500175476,4.132183074951172,0.8820813894271851,0.0001,0.0,9.248,0.23,0.2728
62,stage1,0,0.8774766325950623,0.758367657661438,4.1313629150390625,0.9601038694381714,0.0001,0.0,9.246,0.1641,0.2731
63,stage1,0,0.8500994443893433,0.7665906548500061,3.9285426139831543,0.9286702871322632,0.0001,0.0,9.248,0.1424,0.2734
64,stage1,0,0.7990152835845947,0.7610363364219666,3.9874086380004883,0.8787634372711182,0.0001,0.0,9.246,0.1133,6.5098
65,stage1,0,0.8926653265953064,0.7507514357566833,3.968667984008789,0.9720386862754822,0.0001,0.0,9.248,0.2184,0.3028
66,stage1,0,0.7803729176521301,0.7456578016281128,3.7124297618865967,0.8546215295791626,0.0001,0.0,9.246,0.2096,0.2967
67,stage1,0,0.6373258233070374,0.6836616396903992,3.4362597465515137,0.7060509920120239,0.0001,0.0,9.248,0.1931,0.3012
68,stage1,0,0.9041339159011841,0.7608693242073059,4.077295303344727,0.9856798052787781,0.0001,0.0,9.246,0.2098,0.2952
69,stage1,0,0.7007302045822144,0.7394996285438538,3.5290403366088867,0.7713109850883484,0.0001,0.0,9.248,0.1048,0.2972
70,stage1,0,0.741049587726593,0.7645836472511292,3.616447925567627,0.8133785724639893,0.0001,0.0,9.246,0.1702,0.2949
71,stage1,0,0.7531476616859436,0.760587751865387,3.7881088256835938,0.8289098143577576,0.0001,0.0,9.248,0.119,0.2944
72,stage1,0,0.7772558331489563,0.7487639784812927,3.855370283126831,0.8543632626533508,0.0001,0.0,9.246,0.2861,6.6791
73,stage1,0,0.7512797713279724,0.7608370184898376,3.8251445293426514,0.8277826309204102,0.0001,0.0,9.248,0.2363,0.2957
74,stage1,0,0.7841208577156067,0.7482622861862183,3.9279208183288574,0.8626792430877686,0.0001,0.0,9.246,0.3114,0.2999
