global_step,stage,dataset_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,lr_head,lr_backbone,vram_gb,grad_norm,step_time_s
0,stage1,0,2.3184306621551514,0.7660598158836365,0.0,2.3184306621551514,0.0001,0.0,12.201,10.2354,11.103
1,stage1,0,1.9790983200073242,0.5910008549690247,0.0,1.9790983200073242,0.0001,0.0,12.851,12.9469,0.3043
2,stage1,0,1.1575069427490234,0.5843135118484497,0.0,1.1575069427490234,0.0001,0.0,12.853,8.0633,0.3162
3,stage1,0,1.2295325994491577,0.5704232454299927,0.0,1.2295325994491577,0.0001,0.0,12.85,9.1399,0.32
4,stage1,0,0.9686464667320251,0.47975197434425354,0.0,0.9686464667320251,0.0001,0.0,12.847,4.3594,0.3144
5,stage1,0,1.1652171611785889,0.5726328492164612,0.0,1.1652171611785889,0.0001,0.0,12.848,4.957,0.3219
6,stage1,0,1.2206934690475464,0.4907902479171753,0.0,1.2206934690475464,0.0001,0.0,12.848,6.8253,0.3262
7,stage1,0,1.067392110824585,0.527018129825592,0.0,1.067392110824585,0.0001,0.0,12.86,4.2373,0.332
8,stage1,0,1.0941147804260254,0.5389788150787354,0.0,1.0941147804260254,0.0001,0.0,12.855,3.8217,6.5206
9,stage1,0,0.9743104577064514,0.522367000579834,0.0,0.9743104577064514,0.0001,0.0,12.86,3.2906,0.3202
10,stage1,0,1.1256235837936401,0.4674326181411743,0.0,1.1256235837936401,0.0001,0.0,12.854,4.8889,0.3229
11,stage1,0,0.9901760220527649,0.47378668189048767,0.0,0.9901760220527649,0.0001,0.0,12.857,4.4503,0.3177
12,stage1,0,0.8997401595115662,0.5370370745658875,0.0,0.8997401595115662,0.0001,0.0,12.864,3.9435,0.3176
13,stage1,0,1.032486081123352,0.4764643609523773,0.0,1.032486081123352,0.0001,0.0,12.866,4.0854,0.3272
14,stage1,0,0.9773346781730652,0.4980258345603943,0.0,0.9773346781730652,0.0001,0.0,12.846,3.0164,0.3155
15,stage1,0,0.9069716930389404,0.5757830739021301,0.0,0.9069716930389404,0.0001,0.0,12.852,3.7956,0.3199
16,stage1,0,0.8326495885848999,0.5106307864189148,0.0,0.8326495885848999,0.0001,0.0,12.852,3.2343,7.4875
17,stage1,0,0.9406483769416809,0.47205930948257446,0.0,0.9406483769416809,0.0001,0.0,12.862,2.814,0.3196
18,stage1,0,0.8736879229545593,0.5084047317504883,0.0,0.8736879229545593,0.0001,0.0,12.86,3.4077,0.3259
19,stage1,0,0.8728837966918945,0.4918779134750366,0.0,0.8728837966918945,0.0001,0.0,12.851,1.7704,0.3197
20,stage1,0,0.9293048977851868,0.5248275995254517,0.0,0.9293048977851868,0.0001,0.0,12.873,2.4294,0.3178
21,stage1,0,0.8972880244255066,0.5148906707763672,0.0,0.8972880244255066,0.0001,0.0,12.848,2.5849,0.3208
22,stage1,0,0.8755362629890442,0.47714176774024963,0.0,0.8755362629890442,0.0001,0.0,12.855,2.5178,0.3206
23,stage1,0,0.7521780729293823,0.5209258198738098,0.0,0.7521780729293823,0.0001,0.0,12.855,2.3268,0.3166
24,stage1,0,0.9065670967102051,0.46577733755111694,0.0,0.9065670967102051,0.0001,0.0,12.868,3.3347,7.184
25,stage1,0,0.8412655591964722,0.429302841424942,0.0,0.8412655591964722,0.0001,0.0,12.846,2.0635,0.3285
26,stage1,0,0.925947904586792,0.4495599567890167,0.0,0.925947904586792,0.0001,0.0,12.856,1.4517,0.3266
27,stage1,0,0.9068672060966492,0.4220232367515564,0.0,0.9068672060966492,0.0001,0.0,12.847,2.8091,0.3229
28,stage1,0,0.8395016193389893,0.44139835238456726,0.0,0.8395016193389893,0.0001,0.0,12.842,2.0909,0.3217
29,stage1,0,0.7895300984382629,0.47839275002479553,0.0,0.7895300984382629,0.0001,0.0,12.851,2.2442,0.3187
30,stage1,0,0.7501026391983032,0.4685737192630768,0.0,0.7501026391983032,0.0001,0.0,12.857,1.9753,0.3179
31,stage1,0,0.8045405149459839,0.46836209297180176,0.0,0.8045405149459839,0.0001,0.0,12.854,1.4793,0.3201
32,stage1,0,0.782752513885498,0.4399257004261017,0.0,0.782752513885498,0.0001,0.0,12.853,1.7268,7.3055
33,stage1,0,0.7621185779571533,0.4429560601711273,0.0,0.7621185779571533,0.0001,0.0,12.849,1.4716,0.319
34,stage1,0,0.7829596400260925,0.4630611836910248,0.0,0.7829596400260925,0.0001,0.0,12.841,1.9457,0.3186
35,stage1,0,0.7530169486999512,0.4756848216056824,0.0,0.7530169486999512,0.0001,0.0,12.858,1.686,0.3304
36,stage1,0,0.6712004542350769,0.4515765607357025,0.0,0.6712004542350769,0.0001,0.0,12.852,1.5568,0.3251
37,stage1,0,0.7829629182815552,0.46685388684272766,0.0,0.7829629182815552,0.0001,0.0,12.852,1.446,0.3213
38,stage1,0,0.8286860585212708,0.4655523896217346,0.0,0.8286860585212708,0.0001,0.0,12.842,2.5291,0.3173
39,stage1,0,0.7053515911102295,0.40835437178611755,0.0,0.7053515911102295,0.0001,0.0,12.855,1.6923,0.3235
