step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
78,0,0.5869,0.3242,3.8291,0,-,1.56e-05,6.4,0.0812
79,0,0.5719,0.3507,4.0793,0,-,1.58e-05,6.41,0.0806
80,0,0.526,0.3192,3.7176,0,-,1.6000000000000003e-05,6.41,0.0805
81,0,0.6266,0.3159,3.7853,0,-,1.62e-05,6.41,0.0789
82,0,0.5835,0.3119,3.7024,0,-,1.6400000000000002e-05,6.41,0.0812
83,0,0.6276,0.3272,3.8991,0,-,1.66e-05,6.41,0.0797
84,0,0.5623,0.3242,3.8044,0,-,1.6800000000000002e-05,6.41,0.0834
85,0,0.534,0.2899,3.4327,0,-,1.7000000000000003e-05,6.41,0.0827
86,0,0.5907,0.2906,3.4968,0,-,1.7199999999999998e-05,6.41,0.0811
87,0,0.6348,0.2794,3.4284,0,-,1.74e-05,6.41,0.0784
88,0,0.6139,0.3018,3.6317,0,-,1.76e-05,6.41,0.0769
89,0,0.5551,0.2867,3.4224,0,-,1.78e-05,6.41,0.0806
90,0,0.5644,0.2844,3.4083,0,-,1.8e-05,6.41,0.0774
91,0,0.591,0.2706,3.2969,0,-,1.8200000000000002e-05,6.41,0.0854
92,0,0.5824,0.2717,3.2992,0,-,1.84e-05,6.41,0.077
93,0,0.6217,0.2727,3.3485,0,-,1.86e-05,6.41,0.0812
94,0,0.5496,0.276,3.3094,0,-,1.88e-05,6.41,0.0827
95,0,0.6079,0.2735,3.3424,0,-,1.9e-05,6.41,0.0841
96,0,0.6491,0.2711,3.3602,0,-,1.9200000000000003e-05,6.41,0.0798
97,0,0.6184,0.2711,3.3293,0,-,1.94e-05,6.41,0.0814
98,0,0.4936,0.2637,3.1305,0,-,1.9600000000000002e-05,6.41,0.0781
99,0,0.6165,0.2721,3.3378,0,-,1.9800000000000004e-05,6.41,0.0817
100,0,0.5846,0.2616,3.2002,0,-,2e-05,6.41,0.0775
101,0,0.6189,0.2615,3.2334,0,-,2.0200000000000003e-05,6.41,0.0794
102,0,0.5133,0.2746,3.2588,0,-,2.04e-05,6.41,0.0801
103,0,0.6471,0.248,3.1272,0,-,2.06e-05,6.41,0.0787
104,0,0.63,0.2496,3.1264,0,-,2.08e-05,6.41,0.0824
105,0,0.5804,0.2389,2.9698,0,-,2.1e-05,6.41,0.079
106,0,0.5733,0.2523,3.0967,0,-,2.12e-05,6.41,0.081
107,0,0.5935,0.2506,3.0991,0,-,2.1400000000000002e-05,6.41,0.0787
108,0,0.5132,0.2497,3.0099,0,-,2.16e-05,6.41,0.0789
109,0,0.5537,0.2457,3.0109,0,-,2.18e-05,6.41,0.0826
110,0,0.6123,0.2368,2.9803,0,-,2.2000000000000003e-05,6.41,0.0776
111,0,0.5781,0.2345,2.9234,0,-,2.22e-05,6.41,0.0869
112,0,0.5717,0.2438,3.0092,0,-,2.2400000000000002e-05,6.41,0.0832
113,0,0.5977,0.2381,2.9791,0,-,2.26e-05,6.41,0.0847
114,0,0.5976,0.2337,2.9342,0,-,2.2800000000000002e-05,6.41,0.0779
115,0,0.6325,0.2373,3.0058,0,-,2.3000000000000003e-05,6.41,0.078
116,0,0.6036,0.2343,2.947,0,-,2.32e-05,6.41,0.077
117,0,0.5905,0.2409,2.9996,0,-,2.3400000000000003e-05,6.41,0.075
118,0,0.625,0.2444,3.0688,0,-,2.36e-05,6.41,0.0765
119,0,0.5404,0.2366,2.9064,0,-,2.38e-05,6.41,0.0767
120,0,0.5454,0.2356,2.901,0,-,2.4e-05,6.41,0.0778
121,0,0.5682,0.2307,2.8753,0,-,2.4200000000000002e-05,6.41,0.0804
122,0,0.5423,0.2467,3.0096,0,-,2.44e-05,6.41,0.081
123,0,0.6127,0.2301,2.9138,0,-,2.46e-05,6.41,0.0782
124,0,0.5353,0.2325,2.8601,0,-,2.48e-05,6.41,0.077
125,0,0.6531,0.2227,2.8796,0,-,2.5e-05,6.41,0.0806
126,0,0.5559,0.2318,2.8742,0,-,2.5200000000000003e-05,6.41,0.0767
127,0,0.5922,0.216,2.7526,0,-,2.54e-05,6.41,0.0807
128,0,0.5657,0.2238,2.8035,0,-,2.5600000000000002e-05,6.41,0.0768
