step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
78,0,0.5686,0.3099,3.6675,0,-,1.56e-05,9.27,0.0988
79,0,0.6,0.3195,3.7946,0,-,1.58e-05,9.27,0.1006
80,0,0.5738,0.3151,3.7246,0,-,1.6000000000000003e-05,9.27,0.0986
81,0,0.5919,0.3075,3.6672,0,-,1.62e-05,9.27,0.1022
82,0,0.5576,0.3284,3.842,0,-,1.6400000000000002e-05,9.27,0.0985
83,0,0.5763,0.3042,3.6187,0,-,1.66e-05,9.27,0.0986
84,0,0.5641,0.318,3.744,0,-,1.6800000000000002e-05,9.27,0.0998
85,0,0.5593,0.2952,3.511,0,-,1.7000000000000003e-05,9.27,0.0984
86,0,0.6186,0.285,3.469,0,-,1.7199999999999998e-05,9.27,0.0991
87,0,0.6008,0.2939,3.5403,0,-,1.74e-05,9.28,0.0984
88,0,0.5745,0.2907,3.4816,0,-,1.76e-05,9.27,0.099
89,0,0.5396,0.2868,3.4075,0,-,1.78e-05,9.28,0.099
90,0,0.5973,0.2798,3.395,0,-,1.8e-05,9.27,0.0987
91,0,0.5955,0.2828,3.4239,0,-,1.8200000000000002e-05,9.27,0.0989
92,0,0.5492,0.2813,3.3618,0,-,1.84e-05,9.27,0.0985
93,0,0.5281,0.2844,3.372,0,-,1.86e-05,9.27,0.0986
94,0,0.5621,0.2672,3.2343,0,-,1.88e-05,9.27,0.0988
95,0,0.5319,0.2911,3.4432,0,-,1.9e-05,9.27,0.0991
96,0,0.5867,0.277,3.3564,0,-,1.9200000000000003e-05,9.27,0.1001
97,0,0.5962,0.2563,3.1591,0,-,1.94e-05,9.27,0.1009
98,0,0.5518,0.2797,3.3487,0,-,1.9600000000000002e-05,9.26,0.0988
99,0,0.6032,0.2434,3.0369,0,-,1.9800000000000004e-05,9.27,0.0986
100,0,0.5267,0.2612,3.1386,0,-,2e-05,9.26,0.1014
101,0,0.5821,0.2612,3.1942,0,-,2.0200000000000003e-05,9.28,0.0985
102,0,0.5805,0.2536,3.1165,0,-,2.04e-05,9.27,0.0987
103,0,0.5066,0.2649,3.1561,0,-,2.06e-05,9.27,0.1029
104,0,0.5776,0.2592,3.1699,0,-,2.08e-05,9.28,0.0989
105,0,0.53,0.2513,3.0434,0,-,2.1e-05,9.27,0.104
106,0,0.5392,0.25,3.0391,0,-,2.12e-05,9.27,0.1004
107,0,0.5258,0.2516,3.0419,0,-,2.1400000000000002e-05,9.27,0.0988
108,0,0.5619,0.2586,3.1479,0,-,2.16e-05,9.27,0.103
109,0,0.5842,0.2541,3.125,0,-,2.18e-05,9.27,0.0987
110,0,0.5714,0.2502,3.0736,0,-,2.2000000000000003e-05,9.27,0.1039
111,0,0.5299,0.2553,3.0834,0,-,2.22e-05,9.27,0.1025
112,0,0.5501,0.2365,2.9151,0,-,2.2400000000000002e-05,9.28,0.0987
113,0,0.536,0.2454,2.9902,0,-,2.26e-05,9.28,0.0986
114,0,0.6329,0.2496,3.1294,0,-,2.2800000000000002e-05,9.28,0.0986
115,0,0.5311,0.244,2.9707,0,-,2.3000000000000003e-05,9.28,0.0989
116,0,0.5961,0.2397,2.9934,0,-,2.32e-05,9.28,0.102
117,0,0.5625,0.221,2.7721,0,-,2.3400000000000003e-05,9.27,0.0987
118,0,0.5735,0.2292,2.8656,0,-,2.36e-05,9.27,0.099
119,0,0.5621,0.2298,2.8603,0,-,2.38e-05,9.27,0.1008
120,0,0.5372,0.2204,2.7409,0,-,2.4e-05,9.27,0.0988
121,0,0.5602,0.2204,2.7644,0,-,2.4200000000000002e-05,9.26,0.0992
122,0,0.6199,0.2306,2.9258,0,-,2.44e-05,9.26,0.099
123,0,0.5468,0.2385,2.9317,0,-,2.46e-05,9.27,0.0988
124,0,0.6289,0.2248,2.8767,0,-,2.48e-05,9.27,0.1015
125,0,0.5899,0.2258,2.8482,0,-,2.5e-05,9.26,0.0989
126,0,0.543,0.2234,2.7772,0,-,2.5200000000000003e-05,9.26,0.1038
127,0,0.5991,0.22,2.7995,0,-,2.54e-05,9.27,0.0989
128,0,0.5427,0.2185,2.7276,0,-,2.5600000000000002e-05,9.27,0.099
129,0,0.6225,0.2199,2.8217,0,-,2.58e-05,9.27,0.101
130,0,0.5922,0.2212,2.8039,0,-,2.6000000000000002e-05,9.27,0.0986
131,0,0.5331,0.2175,2.7081,0,-,2.6200000000000003e-05,9.27,0.0987
132,0,0.583,0.2215,2.7979,0,-,2.64e-05,9.26,0.1012
133,0,0.6616,0.2111,2.7724,0,-,2.6600000000000003e-05,9.27,0.0993
134,0,0.5181,0.211,2.6279,0,-,2.6800000000000004e-05,9.27,0.0998
135,0,0.5872,0.2239,2.8266,0,-,2.7000000000000002e-05,9.27,0.0985
136,0,0.606,0.222,2.8261,0,-,2.7200000000000004e-05,9.27,0.1007
137,0,0.5485,0.2148,2.6969,0,-,2.7400000000000002e-05,9.28,0.1036
138,0,0.5193,0.214,2.6593,0,-,2.7600000000000003e-05,9.27,0.099
139,0,0.5366,0.2122,2.6588,0,-,2.7800000000000005e-05,9.28,0.0987
140,0,0.5673,0.2113,2.6804,0,-,2.8000000000000003e-05,9.27,0.1013
141,0,0.5273,0.2074,2.6011,0,-,2.8199999999999998e-05,9.27,0.0992
142,0,0.5342,0.2169,2.7035,0,-,2.84e-05,9.27,0.0997
143,0,0.5861,0.2087,2.6727,0,-,2.86e-05,9.27,0.1
144,0,0.5951,0.2069,2.6638,0,-,2.88e-05,9.26,0.1004
145,0,0.5477,0.2058,2.6059,0,-,2.9e-05,9.28,0.1018
146,0,0.5624,0.1952,2.5147,0,-,2.9199999999999998e-05,9.27,0.1061
147,0,0.5719,0.2067,2.6391,0,-,2.94e-05,9.27,0.0987
148,0,0.5769,0.2036,2.6133,0,-,2.96e-05,9.26,0.0991
149,0,0.5475,0.2013,2.5606,0,-,2.98e-05,9.26,0.0987
150,0,0.5988,0.2085,2.6835,0,-,3e-05,9.27,0.0988
151,0,0.5495,0.1947,2.497,0,-,3.02e-05,9.27,0.0989
152,0,0.5687,0.204,2.6091,0,-,3.04e-05,9.26,0.0989
153,0,0.5621,0.2037,2.5992,0,-,3.06e-05,9.26,0.1022
154,0,0.5773,0.1954,2.531,0,-,3.08e-05,9.26,0.1003
155,0,0.6389,0.1897,2.5361,0,-,3.1e-05,9.26,0.099
156,0,0.5736,0.1948,2.522,0,-,3.12e-05,9.27,0.1041
157,0,0.5294,0.2015,2.5445,0,-,3.1400000000000004e-05,9.27,0.0996
158,0,0.5674,0.194,2.5078,0,-,3.16e-05,9.26,0.0988
159,0,0.5465,0.186,2.4068,0,-,3.18e-05,9.27,0.0988
160,0,0.5495,0.1879,2.4282,0,-,3.2000000000000005e-05,9.27,0.099
161,0,0.5707,0.19,2.4706,0,-,3.2200000000000003e-05,9.27,0.0999
162,0,0.6187,0.196,2.5783,0,-,3.24e-05,9.27,0.099
163,0,0.6102,0.1984,2.5939,0,-,3.26e-05,9.27,0.0989
164,0,0.5613,0.1965,2.5261,0,-,3.2800000000000004e-05,9.27,0.1014
165,0,0.6066,0.1866,2.4727,0,-,3.3e-05,9.27,0.0989
166,0,0.5059,0.2033,2.5385,0,-,3.32e-05,9.27,0.0997
