step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
54,0,0.4933,0.4879,5.3719,0,-,1.08e-05,6.41,0.0834
55,0,0.5192,0.4851,5.3702,0,-,1.1000000000000001e-05,6.4,0.0766
56,0,0.4765,0.491,5.3863,0,-,1.1200000000000001e-05,6.4,0.0724
57,0,0.4385,0.4654,5.0929,0,-,1.1400000000000001e-05,6.4,0.0721
58,0,0.4706,0.4659,5.13,0,-,1.16e-05,6.4,0.0718
59,0,0.5171,0.4243,4.7602,0,-,1.18e-05,6.4,0.0754
60,0,0.4556,0.4475,4.9303,0,-,1.2e-05,6.41,0.0808
61,0,0.4936,0.4298,4.7916,0,-,1.22e-05,6.4,0.0808
62,0,0.5139,0.4153,4.667,0,-,1.24e-05,6.4,0.0764
63,0,0.5143,0.4193,4.7075,0,-,1.2600000000000001e-05,6.41,0.0735
64,0,0.5061,0.4073,4.5786,0,-,1.2800000000000001e-05,6.41,0.0822
65,0,0.4744,0.3877,4.3511,0,-,1.3000000000000001e-05,6.41,0.072
66,0,0.4782,0.3922,4.4,0,-,1.32e-05,6.41,0.0723
67,0,0.4554,0.3772,4.2269,0,-,1.3400000000000002e-05,6.41,0.0739
68,0,0.4711,0.364,4.1111,0,-,1.3600000000000002e-05,6.4,0.0729
69,0,0.4288,0.3719,4.1478,0,-,1.3800000000000002e-05,6.41,0.0712
70,0,0.4559,0.3857,4.3125,0,-,1.4000000000000001e-05,6.41,0.0716
71,0,0.4988,0.3514,4.0124,0,-,1.42e-05,6.41,0.0771
72,0,0.4768,0.3601,4.0781,0,-,1.44e-05,6.41,0.0746
73,0,0.4783,0.3438,3.916,0,-,1.4599999999999999e-05,6.4,0.0733
74,0,0.4684,0.343,3.8988,0,-,1.48e-05,6.4,0.0745
75,0,0.4587,0.3267,3.7262,0,-,1.5e-05,6.41,0.0754
76,0,0.4459,0.3354,3.8,0,-,1.52e-05,6.41,0.0761
77,0,0.4346,0.3432,3.8669,0,-,1.54e-05,6.41,0.0739
78,0,0.4268,0.341,3.8366,0,-,1.56e-05,6.4,0.0745
79,0,0.445,0.3369,3.8137,0,-,1.58e-05,6.41,0.0728
80,0,0.4575,0.3222,3.68,0,-,1.6000000000000003e-05,6.41,0.0738
81,0,0.4743,0.3127,3.6016,0,-,1.62e-05,6.41,0.0733
82,0,0.4276,0.3087,3.5142,0,-,1.6400000000000002e-05,6.41,0.0727
83,0,0.4733,0.2917,3.39,0,-,1.66e-05,6.41,0.0752
84,0,0.4643,0.3214,3.6785,0,-,1.6800000000000002e-05,6.41,0.0731
85,0,0.439,0.2785,3.2236,0,-,1.7000000000000003e-05,6.41,0.0751
86,0,0.4587,0.2969,3.428,0,-,1.7199999999999998e-05,6.41,0.0734
87,0,0.5029,0.2953,3.4559,0,-,1.74e-05,6.41,0.0789
88,0,0.4799,0.3065,3.5445,0,-,1.76e-05,6.41,0.0718
89,0,0.458,0.282,3.2775,0,-,1.78e-05,6.41,0.0756
90,0,0.4568,0.2821,3.2779,0,-,1.8e-05,6.41,0.0743
91,0,0.4813,0.2549,3.0308,0,-,1.8200000000000002e-05,6.41,0.0775
92,0,0.4756,0.2745,3.2209,0,-,1.84e-05,6.41,0.0711
93,0,0.4979,0.2667,3.1645,0,-,1.86e-05,6.41,0.0765
94,0,0.4771,0.2807,3.284,0,-,1.88e-05,6.41,0.0718
95,0,0.4618,0.2802,3.2637,0,-,1.9e-05,6.41,0.0743
96,0,0.5013,0.2637,3.1379,0,-,1.9200000000000003e-05,6.41,0.0709
97,0,0.4829,0.2622,3.1053,0,-,1.94e-05,6.41,0.0732
98,0,0.4208,0.2692,3.1126,0,-,1.9600000000000002e-05,6.41,0.0738
99,0,0.4948,0.2742,3.2365,0,-,1.9800000000000004e-05,6.41,0.0714
100,0,0.5106,0.2486,2.9971,0,-,2e-05,6.41,0.0753
101,0,0.4252,0.2571,2.9965,0,-,2.0200000000000003e-05,6.41,0.074
102,0,0.4996,0.2592,3.0914,0,-,2.04e-05,6.41,0.0723
103,0,0.4919,0.2525,3.0173,0,-,2.06e-05,6.41,0.074
104,0,0.4963,0.2474,2.9705,0,-,2.08e-05,6.41,0.0735
105,0,0.4637,0.2407,2.8711,0,-,2.1e-05,6.41,0.0744
106,0,0.4693,0.2485,2.9546,0,-,2.12e-05,6.41,0.0723
107,0,0.4705,0.2471,2.9412,0,-,2.1400000000000002e-05,6.41,0.0808
108,0,0.4446,0.2414,2.8585,0,-,2.16e-05,6.41,0.0768
109,0,0.4907,0.248,2.9706,0,-,2.18e-05,6.41,0.0728
110,0,0.4203,0.2446,2.8665,0,-,2.2000000000000003e-05,6.41,0.0742
111,0,0.4469,0.2443,2.8896,0,-,2.22e-05,6.41,0.0712
112,0,0.4669,0.2377,2.8443,0,-,2.2400000000000002e-05,6.41,0.0779
113,0,0.4768,0.234,2.8169,0,-,2.26e-05,6.41,0.0736
114,0,0.5429,0.2267,2.8099,0,-,2.2800000000000002e-05,6.41,0.073
115,0,0.4836,0.2335,2.8182,0,-,2.3000000000000003e-05,6.41,0.0729
116,0,0.4867,0.2346,2.8325,0,-,2.32e-05,6.41,0.0754
117,0,0.4724,0.239,2.8623,0,-,2.3400000000000003e-05,6.41,0.0711
118,0,0.4214,0.232,2.7415,0,-,2.36e-05,6.41,0.0766
119,0,0.4605,0.2218,2.6786,0,-,2.38e-05,6.41,0.0717
120,0,0.483,0.2265,2.7484,0,-,2.4e-05,6.41,0.0741
121,0,0.4052,0.226,2.6651,0,-,2.4200000000000002e-05,6.41,0.0709
122,0,0.4472,0.2359,2.806,0,-,2.44e-05,6.41,0.0717
123,0,0.4368,0.2233,2.6695,0,-,2.46e-05,6.41,0.0714
124,0,0.4901,0.2209,2.6991,0,-,2.48e-05,6.41,0.0716
125,0,0.4747,0.2257,2.7318,0,-,2.5e-05,6.41,0.074
126,0,0.4759,0.2228,2.7044,0,-,2.5200000000000003e-05,6.41,0.0725
127,0,0.5138,0.2209,2.7231,0,-,2.54e-05,6.41,0.0714
128,0,0.4308,0.2243,2.6736,0,-,2.5600000000000002e-05,6.41,0.0723
129,0,0.4642,0.2178,2.6419,0,-,2.58e-05,6.41,0.0716
130,0,0.4672,0.2111,2.578,0,-,2.6000000000000002e-05,6.41,0.0714
131,0,0.4852,0.2175,2.6598,0,-,2.6200000000000003e-05,6.41,0.072
132,0,0.4641,0.2083,2.5471,0,-,2.64e-05,6.41,0.0748
133,0,0.4658,0.219,2.6562,0,-,2.6600000000000003e-05,6.41,0.0722
134,0,0.4242,0.214,2.5647,0,-,2.6800000000000004e-05,6.41,0.0727
135,0,0.4591,0.2076,2.5351,0,-,2.7000000000000002e-05,6.41,0.0721
136,0,0.4961,0.2067,2.5628,0,-,2.7200000000000004e-05,6.41,0.0726
137,0,0.4709,0.2158,2.6286,0,-,2.7400000000000002e-05,6.41,0.0766
138,0,0.5149,0.2205,2.7201,0,-,2.7600000000000003e-05,6.41,0.0714
139,0,0.5025,0.2006,2.5081,0,-,2.7800000000000005e-05,6.41,0.0738
140,0,0.4424,0.2064,2.5062,0,-,2.8000000000000003e-05,6.41,0.0745
141,0,0.4958,0.2028,2.5234,0,-,2.8199999999999998e-05,6.41,0.0717
142,0,0.4498,0.2166,2.6156,0,-,2.84e-05,6.41,0.0743
143,0,0.4789,0.2049,2.5281,0,-,2.86e-05,6.41,0.0716
144,0,0.4427,0.1993,2.4361,0,-,2.88e-05,6.41,0.0724
145,0,0.4253,0.1925,2.3501,0,-,2.9e-05,6.41,0.076
146,0,0.5296,0.1969,2.4988,0,-,2.9199999999999998e-05,6.41,0.0803
147,0,0.4553,0.1855,2.3107,0,-,2.94e-05,6.41,0.0743
148,0,0.4588,0.2033,2.4916,0,-,2.96e-05,6.41,0.0723
149,0,0.44,0.1991,2.4306,0,-,2.98e-05,6.41,0.0777
150,0,0.4198,0.2067,2.4865,0,-,3e-05,6.41,0.0725
151,0,0.4497,0.2039,2.4884,0,-,3.02e-05,6.41,0.0714
152,0,0.4315,0.2075,2.5066,0,-,3.04e-05,6.41,0.079
153,0,0.4331,0.1944,2.3775,0,-,3.06e-05,6.41,0.0718
154,0,0.4544,0.196,2.4145,0,-,3.08e-05,6.41,0.0777
155,0,0.4695,0.1873,2.3423,0,-,3.1e-05,6.41,0.0714
156,0,0.4103,0.189,2.3003,0,-,3.12e-05,6.41,0.0745
157,0,0.4426,0.1858,2.301,0,-,3.1400000000000004e-05,6.41,0.0721
158,0,0.4337,0.1963,2.3969,0,-,3.16e-05,6.41,0.0723
159,0,0.4659,0.1935,2.4012,0,-,3.18e-05,6.41,0.0737
160,0,0.4234,0.1893,2.3165,0,-,3.2000000000000005e-05,6.41,0.0721
161,0,0.4899,0.178,2.2701,0,-,3.2200000000000003e-05,6.41,0.0765
162,0,0.3669,0.1898,2.2651,0,-,3.24e-05,6.41,0.0718
163,0,0.4594,0.1872,2.3318,0,-,3.26e-05,6.41,0.0746
164,0,0.4436,0.1937,2.3808,0,-,3.2800000000000004e-05,6.41,0.0738
165,0,0.4651,0.1827,2.2925,0,-,3.3e-05,6.41,0.0738
166,0,0.4344,0.1911,2.3458,0,-,3.32e-05,6.41,0.0722
167,0,0.4119,0.1837,2.2489,0,-,3.3400000000000005e-05,6.41,0.0717
168,0,0.4127,0.1833,2.2459,0,-,3.3600000000000004e-05,6.41,0.073
169,0,0.485,0.1814,2.2991,0,-,3.38e-05,6.41,0.0745
170,0,0.4309,0.1762,2.1932,0,-,3.4000000000000007e-05,6.41,0.0714
171,0,0.446,0.1815,2.261,0,-,3.4200000000000005e-05,6.41,0.0793
172,0,0.4386,0.175,2.189,0,-,3.4399999999999996e-05,6.41,0.0769
173,0,0.4237,0.1789,2.213,0,-,3.46e-05,6.41,0.0766
174,0,0.4334,0.1778,2.2112,0,-,3.48e-05,6.41,0.0737
175,0,0.4445,0.1747,2.1914,0,-,3.5e-05,6.41,0.077
176,0,0.4751,0.1734,2.2087,0,-,3.52e-05,6.41,0.0826
177,0,0.4222,0.1809,2.2317,0,-,3.54e-05,6.41,0.0711
178,0,0.4608,0.1756,2.2169,0,-,3.56e-05,6.41,0.0794
179,0,0.4409,0.1802,2.243,0,-,3.58e-05,6.41,0.0758
180,0,0.4488,0.1706,2.155,0,-,3.6e-05,6.41,0.0752
181,0,0.4566,0.1782,2.2386,0,-,3.62e-05,6.41,0.0725
182,0,0.4115,0.1724,2.1352,0,-,3.6400000000000004e-05,6.41,0.076
183,0,0.4332,0.1742,2.175,0,-,3.66e-05,6.41,0.0717
184,0,0.4245,0.1785,2.2091,0,-,3.68e-05,6.41,0.0769
185,0,0.4404,0.1667,2.1076,0,-,3.7e-05,6.41,0.0727
186,0,0.4158,0.1723,2.1388,0,-,3.72e-05,6.41,0.0793
187,0,0.4296,0.172,2.1496,0,-,3.74e-05,6.41,0.0738
188,0,0.4519,0.1653,2.1047,0,-,3.76e-05,6.41,0.0719
189,0,0.3618,0.1705,2.0672,0,-,3.7800000000000004e-05,6.41,0.0748
190,0,0.4153,0.1715,2.13,0,-,3.8e-05,6.41,0.0715
191,0,0.4454,0.1694,2.139,0,-,3.82e-05,6.41,0.0828
192,0,0.4014,0.1757,2.1584,0,-,3.8400000000000005e-05,6.41,0.0717
193,0,0.486,0.1672,2.1577,0,-,3.86e-05,6.41,0.0735
194,0,0.4802,0.1678,2.1583,0,-,3.88e-05,6.41,0.0732
195,0,0.426,0.1771,2.1965,0,-,3.9000000000000006e-05,6.41,0.0728
196,0,0.4346,0.1646,2.0806,0,-,3.9200000000000004e-05,6.41,0.0723
197,0,0.4448,0.1658,2.1032,0,-,3.94e-05,6.41,0.0744
198,0,0.4585,0.1678,2.1362,0,-,3.960000000000001e-05,6.41,0.0737
199,0,0.4008,0.1678,2.0783,0,-,3.9800000000000005e-05,6.41,0.0752
200,0,0.4435,0.1639,2.0828,0,-,4e-05,6.41,0.0731
201,0,0.4278,0.1637,2.0652,0,-,4.02e-05,6.41,0.0736
202,0,0.4373,0.1641,2.0783,0,-,4.0400000000000006e-05,6.41,0.0727
203,0,0.4575,0.1586,2.043,0,-,4.0600000000000004e-05,6.41,0.075
204,0,0.4285,0.1671,2.0993,0,-,4.08e-05,6.41,0.0725
205,0,0.3982,0.1599,1.9973,0,-,4.1e-05,6.41,0.072
206,0,0.4108,0.1601,2.0115,0,-,4.12e-05,6.41,0.0712
207,0,0.4668,0.1567,2.0342,0,-,4.14e-05,6.41,0.0749
208,0,0.4408,0.1635,2.0754,0,-,4.16e-05,6.41,0.0725
209,0,0.4189,0.1574,1.9927,0,-,4.18e-05,6.41,0.0738
210,0,0.4196,0.1594,2.0139,0,-,4.2e-05,6.41,0.0731
211,0,0.4451,0.1631,2.0763,0,-,4.22e-05,6.41,0.0742
212,0,0.4263,0.1517,1.9434,0,-,4.24e-05,6.41,0.0735
213,0,0.4178,0.1467,1.8849,0,-,4.26e-05,6.41,0.0741
214,0,0.4328,0.1537,1.9693,0,-,4.2800000000000004e-05,6.41,0.0734
215,0,0.4542,0.1568,2.0217,0,-,4.3e-05,6.41,0.0717
216,0,0.4783,0.1548,2.0259,0,-,4.32e-05,6.41,0.0708
217,0,0.4244,0.1574,1.9983,0,-,4.3400000000000005e-05,6.41,0.0724
218,0,0.3714,0.1597,1.9684,0,-,4.36e-05,6.41,0.0737
219,0,0.4234,0.1548,1.9715,0,-,4.38e-05,6.41,0.0712
220,0,0.3752,0.1617,1.9923,0,-,4.4000000000000006e-05,6.41,0.0713
221,0,0.4311,0.1544,1.9751,0,-,4.4200000000000004e-05,6.41,0.0712
222,0,0.441,0.1528,1.9689,0,-,4.44e-05,6.41,0.0731
223,0,0.4137,0.1532,1.9458,0,-,4.46e-05,6.41,0.0712
224,0,0.4252,0.1494,1.9194,0,-,4.4800000000000005e-05,6.41,0.0716
225,0,0.3556,0.1565,1.9205,0,-,4.5e-05,6.41,0.0719
226,0,0.406,0.1518,1.9244,0,-,4.52e-05,6.41,0.0714
227,0,0.4468,0.1497,1.9436,0,-,4.5400000000000006e-05,6.41,0.0745
228,0,0.4357,0.1506,1.9417,0,-,4.5600000000000004e-05,6.41,0.0708
229,0,0.3839,0.1589,1.9725,0,-,4.58e-05,6.41,0.0724
230,0,0.3997,0.1527,1.9263,0,-,4.600000000000001e-05,6.41,0.0713
231,0,0.4233,0.1504,1.9275,0,-,4.6200000000000005e-05,6.41,0.0712
232,0,0.4533,0.1415,1.868,0,-,4.64e-05,6.41,0.0717
233,0,0.4208,0.1475,1.8959,0,-,4.660000000000001e-05,6.41,0.0715
234,0,0.4211,0.155,1.971,0,-,4.6800000000000006e-05,6.41,0.0716
235,0,0.4258,0.1455,1.8807,0,-,4.7e-05,6.41,0.0719
236,0,0.3907,0.1412,1.8031,0,-,4.72e-05,6.41,0.0711
237,0,0.3824,0.1451,1.8336,0,-,4.74e-05,6.41,0.0712
238,0,0.4034,0.14,1.8038,0,-,4.76e-05,6.41,0.0713
239,0,0.4004,0.1471,1.8716,0,-,4.78e-05,6.41,0.0712
240,0,0.3933,0.1495,1.8883,0,-,4.8e-05,6.41,0.072
241,0,0.4501,0.1404,1.8543,0,-,4.82e-05,6.41,0.0752
242,0,0.3872,0.1422,1.809,0,-,4.8400000000000004e-05,6.41,0.0729
243,0,0.4152,0.1461,1.8766,0,-,4.86e-05,6.41,0.0713
244,0,0.3702,0.1398,1.7681,0,-,4.88e-05,6.41,0.0792
245,0,0.3858,0.1415,1.8004,0,-,4.9e-05,6.41,0.0711
246,0,0.4037,0.1456,1.86,0,-,4.92e-05,6.41,0.0714
247,0,0.4044,0.1386,1.7909,0,-,4.94e-05,6.41,0.0713
248,0,0.3865,0.1419,1.8057,0,-,4.96e-05,6.41,0.0716
249,0,0.4144,0.1327,1.7414,0,-,4.9800000000000004e-05,6.41,0.071
250,0,0.3631,0.1431,1.7936,0,-,5e-05,6.41,0.0715
251,0,0.4431,0.1385,1.8284,0,-,5.02e-05,6.41,0.0714
252,0,0.3936,0.1317,1.7108,0,-,5.0400000000000005e-05,6.41,0.0724
253,0,0.4378,0.1451,1.8888,0,-,5.0600000000000003e-05,6.41,0.0735
254,0,0.4317,0.1436,1.8677,0,-,5.08e-05,6.41,0.0745
255,0,0.4117,0.1428,1.8402,0,-,5.1000000000000006e-05,6.41,0.0736
256,0,0.3718,0.1409,1.7808,0,-,5.1200000000000004e-05,6.41,0.0735
257,0,0.4157,0.1361,1.7764,0,-,5.14e-05,6.41,0.0711
258,0,0.3775,0.1359,1.7364,0,-,5.16e-05,6.41,0.072
259,0,0.4257,0.1308,1.7341,0,-,5.1800000000000005e-05,6.41,0.0714
260,0,0.366,0.1385,1.7513,0,-,5.2000000000000004e-05,6.41,0.0718
261,0,0.4094,0.1388,1.7971,0,-,5.22e-05,6.41,0.0711
262,0,0.3447,0.129,1.6351,0,-,5.2400000000000007e-05,6.41,0.0718
263,0,0.4226,0.1268,1.6901,0,-,5.2600000000000005e-05,6.41,0.0714
264,0,0.356,0.138,1.7357,0,-,5.28e-05,6.41,0.072
265,0,0.363,0.1323,1.6863,0,-,5.300000000000001e-05,6.41,0.0713
266,0,0.3995,0.1308,1.7075,0,-,5.3200000000000006e-05,6.41,0.0719
267,0,0.3985,0.1285,1.6832,0,-,5.3400000000000004e-05,6.41,0.0717
268,0,0.4307,0.1285,1.7159,0,-,5.360000000000001e-05,6.41,0.0754
269,0,0.3884,0.1257,1.6451,0,-,5.380000000000001e-05,6.41,0.078
270,0,0.4078,0.1333,1.7409,0,-,5.4000000000000005e-05,6.41,0.0724
271,0,0.4354,0.1261,1.6966,0,-,5.420000000000001e-05,6.41,0.0712
272,0,0.406,0.1324,1.7297,0,-,5.440000000000001e-05,6.41,0.0717
273,0,0.4117,0.1273,1.6847,0,-,5.4600000000000006e-05,6.41,0.071
274,0,0.438,0.1255,1.6927,0,-,5.4800000000000004e-05,6.41,0.0719
275,0,0.4022,0.1319,1.7208,0,-,5.500000000000001e-05,6.41,0.0715
276,0,0.3466,0.1206,1.5527,0,-,5.520000000000001e-05,6.41,0.0716
277,0,0.4441,0.1163,1.6074,0,-,5.5400000000000005e-05,6.41,0.0713
278,0,0.4155,0.1134,1.5496,0,-,5.560000000000001e-05,6.41,0.0721
279,0,0.3775,0.1207,1.5843,0,-,5.580000000000001e-05,6.41,0.0721
280,0,0.3813,0.119,1.571,0,-,5.6000000000000006e-05,6.41,0.0724
281,0,0.408,0.1182,1.5901,0,-,5.620000000000001e-05,6.41,0.0742
282,0,0.4709,0.1107,1.5781,0,-,5.6399999999999995e-05,6.41,0.0721
283,0,0.4419,0.1145,1.5867,0,-,5.66e-05,6.41,0.0733
284,0,0.4436,0.1212,1.6561,0,-,5.68e-05,6.41,0.0715
285,0,0.3503,0.1133,1.4835,0,-,5.6999999999999996e-05,6.41,0.075
286,0,0.4255,0.1186,1.6114,0,-,5.72e-05,6.41,0.0714
287,0,0.4,0.1278,1.6782,0,-,5.74e-05,6.41,0.0722
288,0,0.3662,0.1212,1.5779,0,-,5.76e-05,6.41,0.0715
289,0,0.4164,0.1154,1.5706,0,-,5.7799999999999995e-05,6.41,0.0715
290,0,0.4086,0.114,1.5483,0,-,5.8e-05,6.41,0.0721
291,0,0.4395,0.1142,1.5811,0,-,5.82e-05,6.41,0.0717
292,0,0.3988,0.116,1.5592,0,-,5.8399999999999997e-05,6.41,0.0737
293,0,0.3803,0.1228,1.6082,0,-,5.86e-05,6.41,0.0712
294,0,0.4125,0.1172,1.5849,0,-,5.88e-05,6.41,0.0729
295,0,0.3717,0.1207,1.5786,0,-,5.9e-05,6.41,0.0714
296,0,0.3316,0.13,1.6321,0,-,5.92e-05,6.41,0.0734
297,0,0.3442,0.1173,1.5169,0,-,5.94e-05,6.41,0.0727
298,0,0.3425,0.118,1.5226,0,-,5.96e-05,6.41,0.0734
299,0,0.4152,0.1124,1.5387,0,-,5.9800000000000003e-05,6.41,0.0714
300,0,0.4027,0.1117,1.5193,0,-,6e-05,6.41,0.0727
301,0,0.3883,0.1153,1.5414,0,-,6.02e-05,6.41,0.0731
302,0,0.3796,0.1081,1.4611,0,-,6.04e-05,6.41,0.0712
303,0,0.3923,0.1089,1.4817,0,-,6.06e-05,6.41,0.0727
304,0,0.3949,0.1124,1.5187,0,-,6.08e-05,6.41,0.0714
305,0,0.3715,0.1118,1.4895,0,-,6.1e-05,6.41,0.0721
306,0,0.4149,0.1051,1.4657,0,-,6.12e-05,6.41,0.0713
307,0,0.3898,0.1084,1.474,0,-,6.14e-05,6.41,0.0771
308,0,0.3883,0.1086,1.4745,0,-,6.16e-05,6.41,0.0756
309,0,0.4326,0.1104,1.5369,0,-,6.18e-05,6.41,0.0737
310,0,0.3717,0.1108,1.4796,0,-,6.2e-05,6.41,0.0758
311,0,0.3691,0.1135,1.5043,0,-,6.220000000000001e-05,6.41,0.0711
312,0,0.3865,0.1147,1.5333,0,-,6.24e-05,6.41,0.0722
313,0,0.4184,0.105,1.468,0,-,6.26e-05,6.41,0.0717
314,0,0.4004,0.1059,1.4596,0,-,6.280000000000001e-05,6.41,0.0714
315,0,0.3388,0.1079,1.4182,0,-,6.3e-05,6.41,0.0716
316,0,0.3598,0.1053,1.4128,0,-,6.32e-05,6.41,0.0715
317,0,0.3822,0.1074,1.4565,0,-,6.340000000000001e-05,6.41,0.0722
318,0,0.4159,0.0998,1.414,0,-,6.36e-05,6.41,0.0784
319,0,0.38,0.1091,1.4714,0,-,6.38e-05,6.41,0.0732
320,0,0.3794,0.1029,1.4084,0,-,6.400000000000001e-05,6.41,0.0722
321,0,0.3708,0.1055,1.4256,0,-,6.42e-05,6.41,0.0741
322,0,0.3743,0.1065,1.4398,0,-,6.440000000000001e-05,6.41,0.073
323,0,0.406,0.1014,1.4204,0,-,6.460000000000001e-05,6.41,0.0751
324,0,0.3911,0.1045,1.4356,0,-,6.48e-05,6.41,0.0719
325,0,0.379,0.1033,1.4119,0,-,6.500000000000001e-05,6.41,0.0725
326,0,0.3737,0.0951,1.3243,0,-,6.52e-05,6.41,0.0714
327,0,0.3959,0.106,1.4557,0,-,6.54e-05,6.41,0.072
328,0,0.387,0.1051,1.4382,0,-,6.560000000000001e-05,6.41,0.0717
329,0,0.3458,0.1041,1.3866,0,-,6.58e-05,6.41,0.072
330,0,0.3812,0.107,1.4511,0,-,6.6e-05,6.41,0.0718
331,0,0.3563,0.1,1.356,0,-,6.620000000000001e-05,6.41,0.0726
332,0,0.3975,0.0949,1.3465,0,-,6.64e-05,6.41,0.0737
333,0,0.4039,0.1005,1.4093,0,-,6.66e-05,6.41,0.0725
334,0,0.3567,0.0988,1.3447,0,-,6.680000000000001e-05,6.41,0.0743
335,0,0.3386,0.1062,1.4002,0,-,6.7e-05,6.41,0.0713
336,0,0.4114,0.0967,1.3784,0,-,6.720000000000001e-05,6.41,0.0723
337,0,0.3455,0.094,1.2857,0,-,6.740000000000001e-05,6.41,0.0735
338,0,0.3367,0.103,1.3668,0,-,6.76e-05,6.41,0.0736
339,0,0.377,0.0963,1.3396,0,-,6.780000000000001e-05,6.41,0.0756
340,0,0.3527,0.0981,1.3336,0,-,6.800000000000001e-05,6.41,0.0717
341,0,0.4009,0.0926,1.3269,0,-,6.82e-05,6.41,0.0751
342,0,0.3352,0.0985,1.3207,0,-,6.840000000000001e-05,6.41,0.074
