epoch_global_step,stage,logging_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,vram_gb
199,stage1,0,0.6649310237169266,0.6848326152563096,0.0,0.6649310237169266,9.47747
399,stage1,1,0.44080755800008775,0.538601943552494,0.0,0.44080755800008775,9.478
599,stage1,2,0.37910888344049454,0.49348748445510865,0.0,0.37910888344049454,9.478
799,stage1,3,0.3530861921608448,0.4750112983584404,0.0,0.3530861921608448,9.478
999,stage1,4,0.3320010448992252,0.46273588940501215,0.0,0.3320010448992252,9.478
1199,stage1,5,0.31932248920202255,0.45276936277747154,0.0,0.31932248920202255,9.478
1399,stage1,6,0.3020898313820362,0.4447794312238693,0.0,0.3020898313820362,9.478
1599,stage1,7,0.2902870401740074,0.43841245755553243,0.0,0.2902870401740074,9.478
1849,stage2,9,0.27214015007019043,0.4269925320148468,0.0,0.27214015007019043,50.331649999999996
2049,stage2,10,0.25795429773628714,0.4243110524117947,0.0,0.25795429773628714,50.34004
2249,stage2,11,0.2453955118358135,0.4119999635219574,0.0,0.2453955118358135,50.338330000000006
2449,stage2,12,0.22489035688340664,0.39952500447630884,0.0,0.22489035688340664,50.337219999999995
2649,stage2,13,0.2139221864938736,0.3947200174629688,0.0,0.2139221864938736,50.33399
2849,stage2,14,0.19132486507296562,0.3785093414783478,0.0,0.19132486507296562,50.33202
3049,stage2,15,0.176475909948349,0.369831762611866,0.0,0.176475909948349,50.334095
3249,stage2,16,0.1647818636894226,0.36103719830513,0.0,0.1647818636894226,50.334025000000004
3449,stage2,17,0.15735574457794427,0.355895783752203,0.0,0.15735574457794427,50.334695
3649,stage2,18,0.14845837865024805,0.35007748678326606,0.0,0.14845837865024805,50.33515500000001
3849,stage2,19,0.1411193785816431,0.3450069622695446,0.0,0.1411193785816431,50.33554
4049,stage2,20,0.1267683967575431,0.33190953865647316,0.0,0.1267683967575431,50.336385
4249,stage2,21,0.12196713387966156,0.32606355771422385,0.0,0.12196713387966156,50.334555
4449,stage2,22,0.1179743142426014,0.32440745308995245,0.0,0.1179743142426014,50.334675
4649,stage2,23,0.11428686242550612,0.3214360919594765,0.0,0.11428686242550612,50.33523
4849,stage2,24,0.11107208967208862,0.3183151675760746,0.0,0.11107208967208862,50.33575
5049,stage2,25,0.10314791109412909,0.3073673562705517,0.0,0.10314791109412909,50.33539
5249,stage2,26,0.09754570994526147,0.30213451117277146,0.0,0.09754570994526147,50.334700000000005
5449,stage2,27,0.09502402972429991,0.30356533005833625,0.0,0.09502402972429991,50.33433
5649,stage2,28,0.09336746703833342,0.29686307966709136,0.0,0.09336746703833342,50.333475
5849,stage2,29,0.09136519815772771,0.2968697540462017,0.0,0.09136519815772771,50.334120000000006
6049,stage2,30,0.08850401699543,0.2932920055091381,0.0,0.08850401699543,50.332035000000005
6249,stage2,31,0.08265524938702583,0.28673369832336904,0.0,0.08265524938702583,50.333265000000004
6449,stage2,32,0.08111620016396046,0.28489639185369015,0.0,0.08111620016396046,50.33131
6649,stage2,33,0.07939442496746779,0.28258833184838295,0.0,0.07939442496746779,50.33149
6849,stage2,34,0.07886494908481836,0.2805891901999712,0.0,0.07886494908481836,50.33209
7049,stage2,35,0.07641801757737994,0.27965194299817087,0.0,0.07641801757737994,50.33338
7249,stage2,36,0.0736395944468677,0.2754030729085207,0.0,0.0736395944468677,50.333355000000005
7449,stage2,37,0.07011999785900117,0.27107246495783327,0.0,0.07011999785900117,50.3344
7649,stage2,38,0.07025579573586584,0.2696220148354769,0.0,0.07025579573586584,50.33564500000001
7849,stage2,39,0.06898759257048369,0.26906461305916307,0.0,0.06898759257048369,50.335945
8049,stage2,40,0.06761945532634854,0.2692111163586378,0.0,0.06761945532634854,50.33437
8249,stage2,41,0.06655870942398906,0.2667307740449905,0.0,0.06655870942398906,50.334845
