global_step,stage,dataset_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,lr_head,lr_backbone,vram_gb,grad_norm,step_time_s
0,stage1,0,0.9204708337783813,0.8008414506912231,0.0,0.9204708337783813,0.0001,0.0,9.346,2.0726,10.3744
1,stage1,0,0.8131635785102844,0.8052557706832886,0.0,0.8131635785102844,0.0001,0.0,9.475,1.4816,0.4222
2,stage1,0,1.0118743181228638,0.8248254656791687,0.0,1.0118743181228638,0.0001,0.0,9.478,1.018,0.4414
3,stage1,0,0.9422131776809692,0.8088979721069336,0.0,0.9422131776809692,0.0001,0.0,9.48,0.8704,0.4501
4,stage1,0,0.7625038027763367,0.7628967761993408,0.0,0.7625038027763367,0.0001,0.0,9.478,0.5909,0.4456
5,stage1,0,0.7675222158432007,0.8063298463821411,0.0,0.7675222158432007,0.0001,0.0,9.477,0.59,0.4536
6,stage1,0,0.9729856848716736,0.8111510276794434,0.0,0.9729856848716736,0.0001,0.0,9.478,0.6059,0.4267
7,stage1,0,0.8624443411827087,0.7601675391197205,0.0,0.8624443411827087,0.0001,0.0,9.48,0.383,0.4405
8,stage1,0,0.8559390306472778,0.7917811274528503,0.0,0.8559390306472778,0.0001,0.0,9.48,0.3401,4.2337
9,stage1,0,0.7327859997749329,0.7571675181388855,0.0,0.7327859997749329,0.0001,0.0,9.479,0.4066,0.4561
10,stage1,0,0.7302799224853516,0.7418096661567688,0.0,0.7302799224853516,0.0001,0.0,9.478,0.3509,0.4541
11,stage1,0,0.8797287344932556,0.7824481725692749,0.0,0.8797287344932556,0.0001,0.0,9.481,0.3442,0.439
12,stage1,0,0.6075149774551392,0.7087296843528748,0.0,0.6075149774551392,0.0001,0.0,9.48,0.3144,0.4448
13,stage1,0,0.7607170939445496,0.7471176981925964,0.0,0.7607170939445496,0.0001,0.0,9.478,0.3805,0.45
14,stage1,0,0.8240211009979248,0.7587542533874512,0.0,0.8240211009979248,0.0001,0.0,9.482,0.3519,0.4395
15,stage1,0,0.6920050978660583,0.7164244055747986,0.0,0.6920050978660583,0.0001,0.0,9.48,0.2583,0.4433
16,stage1,0,0.8069032430648804,0.745650053024292,0.0,0.8069032430648804,0.0001,0.0,9.48,0.2933,5.2412
17,stage1,0,0.7761679291725159,0.7285173535346985,0.0,0.7761679291725159,0.0001,0.0,9.481,0.3629,0.4435
18,stage1,0,0.8694703578948975,0.7615355849266052,0.0,0.8694703578948975,0.0001,0.0,9.479,0.3165,0.4436
19,stage1,0,0.8088997602462769,0.7596011161804199,0.0,0.8088997602462769,0.0001,0.0,9.479,0.2483,0.4552
20,stage1,0,0.8970526456832886,0.7759466171264648,0.0,0.8970526456832886,0.0001,0.0,9.478,0.3074,0.4465
21,stage1,0,0.6577025055885315,0.7370553016662598,0.0,0.6577025055885315,0.0001,0.0,9.48,0.2715,0.4482
22,stage1,0,0.8280253410339355,0.8130097985267639,0.0,0.8280253410339355,0.0001,0.0,9.48,0.2819,0.444
23,stage1,0,0.7180836200714111,0.7671470046043396,0.0,0.7180836200714111,0.0001,0.0,9.478,0.3283,0.4438
24,stage1,0,0.7584530115127563,0.7490763068199158,0.0,0.7584530115127563,0.0001,0.0,9.479,0.2542,5.3375
25,stage1,0,0.8711408972740173,0.7663676738739014,0.0,0.8711408972740173,0.0001,0.0,9.478,0.3564,0.4524
26,stage1,0,0.7696112394332886,0.766080915927887,0.0,0.7696112394332886,0.0001,0.0,9.478,0.3255,0.4608
27,stage1,0,0.7524077892303467,0.7643654942512512,0.0,0.7524077892303467,0.0001,0.0,9.478,0.3448,0.4566
28,stage1,0,0.8835334181785583,0.8004564046859741,0.0,0.8835334181785583,0.0001,0.0,9.478,0.2742,0.4503
29,stage1,0,0.8022773861885071,0.7437033653259277,0.0,0.8022773861885071,0.0001,0.0,9.478,0.4366,0.4656
30,stage1,0,0.754311203956604,0.7346165180206299,0.0,0.754311203956604,0.0001,0.0,9.478,0.3478,0.4464
31,stage1,0,0.7913163900375366,0.7722936868667603,0.0,0.7913163900375366,0.0001,0.0,9.478,0.2919,0.4588
32,stage1,0,0.8287591934204102,0.7571516036987305,0.0,0.8287591934204102,0.0001,0.0,9.478,0.306,5.0854
33,stage1,0,0.8001177310943604,0.7410554885864258,0.0,0.8001177310943604,0.0001,0.0,9.478,0.2852,0.4549
34,stage1,0,0.8244003653526306,0.736906886100769,0.0,0.8244003653526306,0.0001,0.0,9.478,0.2757,0.4564
35,stage1,0,0.6588372588157654,0.786526083946228,0.0,0.6588372588157654,0.0001,0.0,9.478,0.2177,0.4517
36,stage1,0,0.8210718035697937,0.7784481048583984,0.0,0.8210718035697937,0.0001,0.0,9.478,0.2449,0.4415
37,stage1,0,0.7703267335891724,0.7502352595329285,0.0,0.7703267335891724,0.0001,0.0,9.478,0.2871,0.4502
38,stage1,0,0.7865617275238037,0.7723447680473328,0.0,0.7865617275238037,0.0001,0.0,9.478,0.2364,0.4377
39,stage1,0,0.722779393196106,0.7508038878440857,0.0,0.722779393196106,0.0001,0.0,9.478,0.3774,0.4452
