global_step,stage,dataset_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,lr_head,lr_backbone,vram_gb,grad_norm,step_time_s
0,stage1,0,0.8862685561180115,0.7936675548553467,5.348586082458496,0.9932402968406677,0.0001,0.0,9.342,0.1617,10.8786
1,stage1,0,0.8661513924598694,0.8091350197792053,5.085330486297607,0.9678580164909363,0.0001,0.0,9.474,0.1759,0.266
2,stage1,0,0.9492440223693848,0.8128954172134399,5.279825687408447,1.0548405647277832,0.0001,0.0,9.473,0.1348,0.2776
3,stage1,0,0.7263036370277405,0.7411877512931824,4.362088203430176,0.8135454058647156,0.0001,0.0,9.476,0.0872,0.2781
4,stage1,0,0.7721585631370544,0.7653344869613647,4.543187141418457,0.8630223274230957,0.0001,0.0,9.473,0.1006,0.2779
5,stage1,0,0.787179708480835,0.7649356722831726,4.810048580169678,0.883380651473999,0.0001,0.0,9.476,0.1061,0.2785
6,stage1,0,0.8229354619979858,0.7928696870803833,4.918732643127441,0.9213101267814636,0.0001,0.0,9.475,0.1126,0.2785
7,stage1,0,0.7939792275428772,0.7308920621871948,4.6114630699157715,0.8862084746360779,0.0001,0.0,9.477,0.0911,0.2795
8,stage1,0,0.7901794910430908,0.7264319062232971,4.8623456954956055,0.8874263763427734,0.0001,0.0,9.474,0.1379,5.845
9,stage1,0,0.7820420265197754,0.7737950086593628,4.546586990356445,0.8729737401008606,0.0001,0.0,9.477,0.1066,0.2775
10,stage1,0,0.9319950938224792,0.8073725700378418,5.1579084396362305,1.0351532697677612,0.0001,0.0,9.474,0.1249,0.2781
11,stage1,0,0.7459363341331482,0.7495710849761963,4.44528341293335,0.8348420262336731,0.0001,0.0,9.477,0.0628,0.2784
12,stage1,0,0.7133632898330688,0.7419841885566711,4.508609771728516,0.8035354614257812,0.0001,0.0,9.474,0.0756,0.2772
13,stage1,0,0.8268283605575562,0.7648720145225525,4.704374313354492,0.9209158420562744,0.0001,0.0,9.477,0.1199,0.2782
14,stage1,0,0.7980916500091553,0.7596791386604309,4.709388256072998,0.8922793865203857,0.0001,0.0,9.474,0.0588,0.2781
15,stage1,0,0.7493086457252502,0.7721425294876099,4.796816825866699,0.8452450037002563,0.0001,0.0,9.477,0.0996,0.2787
16,stage1,0,0.8476096391677856,0.7722318768501282,4.58732271194458,0.9393560886383057,0.0001,0.0,9.474,0.1134,6.8494
17,stage1,0,0.8393716216087341,0.774861216545105,4.9129228591918945,0.9376300573348999,0.0001,0.0,9.477,0.1141,0.2771
18,stage1,0,0.7335797548294067,0.7072071433067322,4.461180210113525,0.8228033781051636,0.0001,0.0,9.474,0.0847,0.2783
19,stage1,0,0.9187177419662476,0.80007404088974,4.92298698425293,1.0171774625778198,0.0001,0.0,9.477,0.1249,0.2784
20,stage1,0,0.831367015838623,0.7611497640609741,4.919356346130371,0.9297541379928589,0.0001,0.0,9.474,0.1017,0.2777
21,stage1,0,0.7534047365188599,0.7514324188232422,4.550929069519043,0.8444232940673828,0.0001,0.0,9.477,0.0901,0.279
22,stage1,0,0.8087720274925232,0.7859933972358704,4.664453029632568,0.9020611047744751,0.0001,0.0,9.474,0.0992,0.2782
23,stage1,0,0.7925087809562683,0.7704294323921204,4.432126045227051,0.8811513185501099,0.0001,0.0,9.477,0.1351,0.2798
24,stage1,0,0.8045322299003601,0.7958227396011353,4.551644325256348,0.8955650925636292,0.0001,0.0,9.474,0.099,6.7335
25,stage1,0,0.749767005443573,0.7482069730758667,4.259668827056885,0.834960401058197,0.0001,0.0,9.477,0.0533,0.2754
26,stage1,0,0.8582702875137329,0.7470662593841553,4.602275848388672,0.9503158330917358,0.0001,0.0,9.474,0.1031,0.2788
27,stage1,0,0.8872593641281128,0.7931092977523804,4.862761497497559,0.984514594078064,0.0001,0.0,9.477,0.1291,0.2774
28,stage1,0,0.8223415017127991,0.7587295174598694,4.367981910705566,0.9097011089324951,0.0001,0.0,9.474,0.1038,0.2781
29,stage1,0,0.8448984026908875,0.7672242522239685,4.557340621948242,0.936045229434967,0.0001,0.0,9.477,0.1113,0.2777
30,stage1,0,0.8453813791275024,0.7716260552406311,4.448995113372803,0.9343612790107727,0.0001,0.0,9.474,0.1053,0.2785
31,stage1,0,0.8598625063896179,0.7818548679351807,4.2258100509643555,0.9443787336349487,0.0001,0.0,9.477,0.1,0.279
