global_step,stage,dataset_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,lr_head,lr_backbone,vram_gb,grad_norm,step_time_s
0,stage1,0,2.120760917663574,0.7142063975334167,0.0,2.120760917663574,0.0001,0.0,12.201,9.6419,12.3561
1,stage1,0,1.5830830335617065,0.5605813264846802,0.0,1.5830830335617065,0.0001,0.0,12.851,12.1104,0.2993
2,stage1,0,1.5723997354507446,0.6500105261802673,0.0,1.5723997354507446,0.0001,0.0,12.853,17.2062,0.3131
3,stage1,0,1.2127962112426758,0.5350754261016846,0.0,1.2127962112426758,0.0001,0.0,12.856,9.4353,0.3145
4,stage1,0,1.1723158359527588,0.4769502282142639,0.0,1.1723158359527588,0.0001,0.0,12.849,6.002,0.312
5,stage1,0,1.2378700971603394,0.5519296526908875,0.0,1.2378700971603394,0.0001,0.0,12.848,7.0853,0.3134
6,stage1,0,1.1393781900405884,0.487947016954422,0.0,1.1393781900405884,0.0001,0.0,12.846,6.7536,0.3154
7,stage1,0,0.9932547211647034,0.5075937509536743,0.0,0.9932547211647034,0.0001,0.0,12.851,4.7023,0.3145
8,stage1,0,0.9057860374450684,0.48322704434394836,0.0,0.9057860374450684,0.0001,0.0,12.864,2.2346,7.8744
9,stage1,0,0.9940306544303894,0.4788191616535187,0.0,0.9940306544303894,0.0001,0.0,12.859,3.7587,0.327
10,stage1,0,0.9850358963012695,0.40741077065467834,0.0,0.9850358963012695,0.0001,0.0,12.851,3.9267,0.3271
11,stage1,0,0.8510629534721375,0.41842809319496155,0.0,0.8510629534721375,0.0001,0.0,12.847,3.9323,0.3271
12,stage1,0,0.8444109559059143,0.47399407625198364,0.0,0.8444109559059143,0.0001,0.0,12.856,3.6182,0.3255
13,stage1,0,0.9172937273979187,0.42690348625183105,0.0,0.9172937273979187,0.0001,0.0,12.855,3.233,0.3245
14,stage1,0,0.8802957534790039,0.46010518074035645,0.0,0.8802957534790039,0.0001,0.0,12.842,2.7648,0.3248
