epoch_global_step,stage,logging_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,vram_gb
199,stage1,0,0.6365283897519112,0.3684345819056034,0.0,0.6365283897519112,12.844204999999999
399,stage1,1,0.476484312415123,0.303381702452898,0.0,0.476484312415123,12.845165
599,stage1,2,0.4482887031137943,0.2908338035643101,0.0,0.4482887031137943,12.84373
799,stage1,3,0.4336914061009884,0.2844319209456444,0.0,0.4336914061009884,12.844865
999,stage1,4,0.4182386423647404,0.2774615204334259,0.0,0.4182386423647404,12.843779999999999
1199,stage1,5,0.4084113894402981,0.27481308884918687,0.0,0.4084113894402981,12.84513
1399,stage1,6,0.40395517259836194,0.26931928224861623,0.0,0.40395517259836194,12.8442
1599,stage1,7,0.3955280274152756,0.26903917506337166,0.0,0.3955280274152756,12.84468
1849,stage2,9,0.39072001457214356,0.26838760934770106,0.0,0.39072001457214356,53.58283
2049,stage2,10,0.3803107836842537,0.26359315410256384,0.0,0.3803107836842537,53.59538
2249,stage2,11,0.37043641522526743,0.25993126578629017,0.0,0.37043641522526743,53.596355
2449,stage2,12,0.36466268450021744,0.25800194673240184,0.0,0.36466268450021744,53.59408500000001
2649,stage2,13,0.3533128347992897,0.2535836000740528,0.0,0.3533128347992897,53.595955000000004
2849,stage2,14,0.3393337406218052,0.24816754177212716,0.0,0.3393337406218052,53.59547499999999
3049,stage2,15,0.3319361759722233,0.24624564610421656,0.0,0.3319361759722233,53.597585
3249,stage2,16,0.31435223698616027,0.2401697964221239,0.0,0.31435223698616027,53.595285000000004
3449,stage2,17,0.3064189966022968,0.23649274475872517,0.0,0.3064189966022968,53.596025
3649,stage2,18,0.2930222998559475,0.23160808503627778,0.0,0.2930222998559475,53.596795
3849,stage2,19,0.2799697132408619,0.22869784519076347,0.0,0.2799697132408619,53.59365
4049,stage2,20,0.26691680938005446,0.22350640296936036,0.0,0.26691680938005446,53.59518
4249,stage2,21,0.2515637719631195,0.21591984398663044,0.0,0.2515637719631195,53.59737
4449,stage2,22,0.24040301769971847,0.2116165927052498,0.0,0.24040301769971847,53.59379
4649,stage2,23,0.22762000009417535,0.20536006279289723,0.0,0.22762000009417535,53.591235
4849,stage2,24,0.2212784093618393,0.19991241179406644,0.0,0.2212784093618393,53.592765
5049,stage2,25,0.20855264514684677,0.19671243377029896,0.0,0.20855264514684677,53.594865
5249,stage2,26,0.2017559103667736,0.1936266202479601,0.0,0.2017559103667736,53.594785
5449,stage2,27,0.1935529885441065,0.19008778065443038,0.0,0.1935529885441065,53.593320000000006
5649,stage2,28,0.1872131348401308,0.18662970900535583,0.0,0.1872131348401308,53.5946
5849,stage2,29,0.1804069896042347,0.18218692623078822,0.0,0.1804069896042347,53.5938
6049,stage2,30,0.16824103347957134,0.17843458198010922,0.0,0.16824103347957134,53.59478
6249,stage2,31,0.16669999167323113,0.17300802558660508,0.0,0.16669999167323113,53.592445
6449,stage2,32,0.1601886435225606,0.17098768413066864,0.0,0.1601886435225606,53.594325
6649,stage2,33,0.15621298469603062,0.16943305626511573,0.0,0.15621298469603062,53.59522
6849,stage2,34,0.15266755633056164,0.1664599645882845,0.0,0.15266755633056164,53.593565
7049,stage2,35,0.15075960155576468,0.16383021488785743,0.0,0.15075960155576468,53.594245
7249,stage2,36,0.14565504439175128,0.16170359939336776,0.0,0.14565504439175128,53.594195
7449,stage2,37,0.14339296881109476,0.15862620130181312,0.0,0.14339296881109476,53.593819999999994
7649,stage2,38,0.13837538812309502,0.1591749871522188,0.0,0.13837538812309502,53.596295
7849,stage2,39,0.13586935739964245,0.15851838264614343,0.0,0.13586935739964245,53.59437
8049,stage2,40,0.1311512763425708,0.15472047589719296,0.0,0.1311512763425708,53.592255
8249,stage2,41,0.1322671189904213,0.15247029326856137,0.0,0.1322671189904213,53.594655
8449,stage2,42,0.12669903364032506,0.15323644917458296,0.0,0.12669903364032506,53.592895
8649,stage2,43,0.1258993038162589,0.14937592789530754,0.0,0.1258993038162589,53.594449999999995
8849,stage2,44,0.12212816964834929,0.148051633015275,0.0,0.12212816964834929,53.59577
9049,stage2,45,0.12189766477793455,0.148781675696373,0.0,0.12189766477793455,53.595325
9249,stage2,46,0.11924132443964482,0.14569567177444698,0.0,0.11924132443964482,53.595749999999995
9449,stage2,47,0.11628120582550765,0.1463132433220744,0.0,0.11628120582550765,53.595145
9649,stage2,48,0.11409989338368177,0.14605674766004084,0.0,0.11409989338368177,53.59413000000001
9849,stage2,49,0.11564330656081438,0.1424523041397333,0.0,0.11564330656081438,53.593810000000005
10049,stage2,50,0.11332029018551111,0.14212784569710493,0.0,0.11332029018551111,53.59416
10249,stage2,51,0.11146300371736288,0.14056881185621023,0.0,0.11146300371736288,53.59183
10449,stage2,52,0.10901703424751759,0.13902053888887167,0.0,0.10901703424751759,53.592445
10649,stage2,53,0.1079758508875966,0.13966394521296024,0.0,0.1079758508875966,53.59513
10849,stage2,54,0.10578227322548628,0.1401992054283619,0.0,0.10578227322548628,53.595124999999996
11049,stage2,55,0.1033708219975233,0.13811550557613372,0.0,0.1033708219975233,53.59256500000001
11249,stage2,56,0.10424730557948352,0.13645545203238726,0.0,0.10424730557948352,53.593845
11449,stage2,57,0.10370265904814005,0.13511860467493533,0.0,0.10370265904814005,53.595715
11649,stage2,58,0.10091807074844837,0.13446050733327866,0.0,0.10091807074844837,53.59661
11849,stage2,59,0.09990722641348838,0.13382292740046978,0.0,0.09990722641348838,53.596554999999995
12049,stage2,60,0.09960125323385,0.13186442218720912,0.0,0.09960125323385,53.595555000000004
12249,stage2,61,0.09633363142609597,0.13318128276616334,0.0,0.09633363142609597,53.594255000000004
12449,stage2,62,0.09743521343916654,0.1320883472263813,0.0,0.09743521343916654,53.595119999999994
12649,stage2,63,0.09631291849538684,0.1309046383947134,0.0,0.09631291849538684,53.594899999999996
12849,stage2,64,0.09369005460292101,0.13016483280807734,0.0,0.09369005460292101,53.594575000000006
13049,stage2,65,0.09414795590564609,0.1293179451301694,0.0,0.09414795590564609,53.594565
13249,stage2,66,0.09261563383042812,0.12870389368385077,0.0,0.09261563383042812,53.596385
13449,stage2,67,0.0916450634598732,0.12885387636721135,0.0,0.0916450634598732,53.594345000000004
13649,stage2,68,0.09271385846659541,0.12952200222760438,0.0,0.09271385846659541,53.59523
13849,stage2,69,0.092428930811584,0.12533463891595603,0.0,0.092428930811584,53.59594
