step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
213,0,0.4581,0.1532,1.9903,0,-,4.26e-05,9.27,0.1189
214,0,0.4521,0.1624,2.0758,0,-,4.2800000000000004e-05,9.26,0.1175
215,0,0.4653,0.1615,2.0802,0,-,4.3e-05,9.26,0.1541
216,0,0.4226,0.1643,2.0652,0,-,4.32e-05,9.27,0.1271
217,0,0.4778,0.1535,2.0129,0,-,4.3400000000000005e-05,9.26,0.1134
218,0,0.4269,0.1614,2.041,0,-,4.36e-05,9.27,0.1448
219,0,0.4151,0.1552,1.9666,0,-,4.38e-05,9.27,0.1385
220,0,0.4149,0.158,1.9951,0,-,4.4000000000000006e-05,9.27,0.1302
221,0,0.3841,0.163,2.0142,0,-,4.4200000000000004e-05,9.27,0.1738
222,0,0.4406,0.155,1.9902,0,-,4.44e-05,9.27,0.1156
223,0,0.3877,0.1517,1.9048,0,-,4.46e-05,9.27,0.1208
224,0,0.384,0.1539,1.9232,0,-,4.4800000000000005e-05,9.27,0.1264
225,0,0.4176,0.1585,2.003,0,-,4.5e-05,9.26,21.3355
226,0,0.4149,0.1512,1.9265,0,-,4.52e-05,9.26,0.1783
227,0,0.4257,0.1522,1.948,0,-,4.5400000000000006e-05,9.26,0.1405
228,0,0.4125,0.1482,1.8948,0,-,4.5600000000000004e-05,9.26,0.1318
229,0,0.3958,0.1473,1.8693,0,-,4.58e-05,9.27,0.1231
230,0,0.4253,0.1452,1.877,0,-,4.600000000000001e-05,9.27,0.1247
231,0,0.4253,0.1564,1.9891,0,-,4.6200000000000005e-05,9.27,0.1554
232,0,0.41,0.1506,1.9159,0,-,4.64e-05,9.26,0.0933
233,0,0.3966,0.1528,1.9244,0,-,4.660000000000001e-05,9.27,0.1063
234,0,0.4588,0.143,1.8886,0,-,4.6800000000000006e-05,9.27,0.1048
235,0,0.3798,0.1497,1.8765,0,-,4.7e-05,9.27,0.1213
236,0,0.4406,0.1425,1.8657,0,-,4.72e-05,9.27,0.1062
237,0,0.4085,0.1453,1.8619,0,-,4.74e-05,9.27,0.1313
238,0,0.3924,0.1446,1.8389,0,-,4.76e-05,9.27,0.1649
239,0,0.3999,0.1472,1.8722,0,-,4.78e-05,9.27,0.1679
240,0,0.4537,0.1457,1.9105,0,-,4.8e-05,9.26,0.1371
241,0,0.4595,0.1414,1.8735,0,-,4.82e-05,9.27,0.1294
242,0,0.3872,0.1461,1.8483,0,-,4.8400000000000004e-05,9.27,0.1836
243,0,0.3466,0.1563,1.9093,0,-,4.86e-05,9.27,0.1367
244,0,0.4087,0.1487,1.8961,0,-,4.88e-05,9.27,0.1634
245,0,0.438,0.1438,1.8756,0,-,4.9e-05,9.27,0.1655
246,0,0.3777,0.1497,1.8745,0,-,4.92e-05,9.27,0.1336
247,0,0.4038,0.1525,1.9291,0,-,4.94e-05,9.27,0.1368
248,0,0.3436,0.1405,1.749,0,-,4.96e-05,9.27,0.1576
249,0,0.449,0.137,1.8194,0,-,4.9800000000000004e-05,9.27,0.2246
250,0,0.4392,0.1503,1.9418,0,-,5e-05,9.27,0.1363
251,0,0.4386,0.1372,1.8108,0,-,5.02e-05,9.27,0.1292
252,0,0.4206,0.1363,1.7839,0,-,5.0400000000000005e-05,9.27,0.1329
253,0,0.4423,0.1447,1.8895,0,-,5.0600000000000003e-05,9.27,0.152
254,0,0.3882,0.1455,1.8433,0,-,5.08e-05,9.27,0.1446
255,0,0.4164,0.1351,1.7671,0,-,5.1000000000000006e-05,9.27,0.1403
