global_step,stage,dataset_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,lr_head,lr_backbone,vram_gb,grad_norm,step_time_s
0,stage1,0,0.9418268799781799,0.7866020202636719,0.0,0.9418268799781799,0.0001,0.0,9.342,0.1776,11.7496
1,stage1,0,0.8004620671272278,0.7621350884437561,0.0,0.8004620671272278,0.0001,0.0,9.474,0.1655,0.4462
2,stage1,0,0.7994213700294495,0.7855775356292725,0.0,0.7994213700294495,0.0001,0.0,9.473,0.1061,0.5263
3,stage1,0,0.7346771359443665,0.7635458707809448,0.0,0.7346771359443665,0.0001,0.0,9.476,0.1191,0.5139
4,stage1,0,0.7539437413215637,0.7514864802360535,0.0,0.7539437413215637,0.0001,0.0,9.473,0.0913,0.5256
5,stage1,0,0.901777446269989,0.7916625738143921,0.0,0.901777446269989,0.0001,0.0,9.476,0.0737,0.5101
6,stage1,0,0.7371745109558105,0.7442685961723328,0.0,0.7371745109558105,0.0001,0.0,9.475,0.1275,0.528
7,stage1,0,0.8740462064743042,0.8029288649559021,0.0,0.8740462064743042,0.0001,0.0,9.477,0.132,0.5096
8,stage1,0,0.7417996525764465,0.7424116134643555,0.0,0.7417996525764465,0.0001,0.0,9.474,0.1157,4.9576
9,stage1,0,0.7470000386238098,0.7395682334899902,0.0,0.7470000386238098,0.0001,0.0,9.477,0.1019,0.3523
10,stage1,0,0.8215847611427307,0.7601447701454163,0.0,0.8215847611427307,0.0001,0.0,9.474,0.1482,0.5303
11,stage1,0,0.8009713292121887,0.7737663388252258,0.0,0.8009713292121887,0.0001,0.0,9.477,0.1043,0.512
12,stage1,0,0.6473546624183655,0.7371170520782471,0.0,0.6473546624183655,0.0001,0.0,9.474,0.0904,0.528
13,stage1,0,0.8444514274597168,0.7851065993309021,0.0,0.8444514274597168,0.0001,0.0,9.477,0.1369,0.4966
14,stage1,0,0.7813060283660889,0.7426650524139404,0.0,0.7813060283660889,0.0001,0.0,9.474,0.1084,0.5142
15,stage1,0,0.8734516501426697,0.7981341481208801,0.0,0.8734516501426697,0.0001,0.0,9.477,0.1215,0.5238
16,stage1,0,0.826077938079834,0.7739975452423096,0.0,0.826077938079834,0.0001,0.0,9.474,0.0806,6.0073
