global_step,stage,dataset_epoch,flow_matching_loss,l1_loss,ph_loss,total_loss,lr_head,lr_backbone,vram_gb,grad_norm,step_time_s
0,stage1,0,0.7108193635940552,0.7332448363304138,0.0,0.7108193635940552,0.0001,0.0,9.34,0.1959,10.2925
1,stage1,0,0.8742156028747559,0.783848226070404,0.0,0.8742156028747559,0.0001,0.0,9.469,0.1364,0.266
2,stage1,0,0.6886516213417053,0.7784917950630188,0.0,0.6886516213417053,0.0001,0.0,9.468,0.1141,0.2761
3,stage1,0,0.9307634234428406,0.8151442408561707,0.0,0.9307634234428406,0.0001,0.0,9.471,0.1345,0.2767
4,stage1,0,0.7984912395477295,0.7417165040969849,0.0,0.7984912395477295,0.0001,0.0,9.468,0.1407,0.2767
5,stage1,0,0.7305556535720825,0.7664556503295898,0.0,0.7305556535720825,0.0001,0.0,9.471,0.1436,0.274
6,stage1,0,0.9036998152732849,0.7916867733001709,0.0,0.9036998152732849,0.0001,0.0,9.47,0.1051,0.2875
7,stage1,0,0.7494581341743469,0.7837353348731995,0.0,0.7494581341743469,0.0001,0.0,9.472,0.1113,0.2897
8,stage1,0,0.6470143795013428,0.7515527606010437,0.0,0.6470143795013428,0.0001,0.0,9.469,0.0954,5.825
9,stage1,0,0.7958207130432129,0.7556650042533875,0.0,0.7958207130432129,0.0001,0.0,9.472,0.1846,0.2778
10,stage1,0,0.933620810508728,0.8109224438667297,0.0,0.933620810508728,0.0001,0.0,9.469,0.1502,0.3229
11,stage1,0,0.896564781665802,0.799809455871582,0.0,0.896564781665802,0.0001,0.0,9.472,0.1903,0.2865
12,stage1,0,0.8061445951461792,0.7889798283576965,0.0,0.8061445951461792,0.0001,0.0,9.469,0.1134,0.2769
13,stage1,0,0.8560481071472168,0.7671300172805786,0.0,0.8560481071472168,0.0001,0.0,9.472,0.1433,0.2747
14,stage1,0,0.6611268520355225,0.730843186378479,0.0,0.6611268520355225,0.0001,0.0,9.469,0.1417,0.2914
15,stage1,0,0.8181673884391785,0.7319804430007935,0.0,0.8181673884391785,0.0001,0.0,9.472,0.1875,0.2857
